round,client_id,client_i_training_loss,client_i_training_accuracy,client_i_training_dataset_size,client_i_evaluation_loss,client_i_evaluation_accuracy,client_i_evaluation_dataset_size,client_i_central_evaluation_loss,client_i_central_evaluation_accuracy,client_i_cosine_similarity,client_i_importance_coefficient,client_i_tanh_val,tanh_normalization_value,client_i_q,client_i_mask_order,client_i_v_nonzero_fraction,client_i_v_sparsity,local_epochs,learning_rate,gamma
0,0,2.2310678378228217,0.17247226826469464,7843,0,0,1566,2.2998068483569956,0.1224,0.9269192240438554,0.09488206691207672,0,0,0,0,0,0,10,0.025,0.15
0,1,2.2522557955039173,0.14875226543984385,7173,0,0,1435,2.2998068483569956,0.1224,0.9454712534276046,0.09678110498107294,0,0,0,0,0,0,10,0.025,0.15
0,2,2.2697674241720462,0.1469946195234435,6505,0,0,1301,2.2998068483569956,0.1224,0.9614285336683268,0.09841453720716228,0,0,0,0,0,0,10,0.025,0.15
0,3,2.284450110145237,0.1533835874593113,5837,0,0,1167,2.2998068483569956,0.1224,0.9712682755608706,0.09942176094837765,0,0,0,0,0,0,10,0.025,0.15
0,4,2.29219494214872,0.122460824143935,5169,0,0,1034,2.2998068483569956,0.1224,0.9518176810070774,0.09743074321343276,0,0,0,0,0,0,10,0.025,0.15
0,5,2.2953127211994593,0.11257498333703621,4501,0,0,900,2.2998068483569956,0.1224,0.9331142251732402,0.09551620470578255,0,0,0,0,0,0,10,0.025,0.15
0,6,2.2971743512153626,0.13679540709812107,3832,0,0,767,2.2998068483569956,0.1224,0.8871736173932112,0.09081359448010451,0,0,0,0,0,0,10,0.025,0.15
0,7,2.2987390880584715,0.12123893805309735,3164,0,0,633,2.2998068483569956,0.1224,0.8491273257465395,0.0869190687262562,0,0,0,0,0,0,10,0.025,0.15
0,8,2.299951022863388,0.11005608974358974,2496,0,0,500,2.2998068483569956,0.1224,0.779292278765322,0.07977055629000274,0,0,0,0,0,0,10,0.025,0.15
0,9,2.300975494384766,0.11083150984682713,1828,0,0,366,2.2998068483569956,0.1224,0.6539703614507829,0.06694225126002176,0,0,0,0,0,0,10,0.025,0.15
0,10,2.3031614589691163,0.09275862068965517,1160,0,0,232,2.2998068483569956,0.1224,0.5505533979321195,0.05635619910154657,0,0,0,0,0,0,10,0.025,0.15
0,11,2.3001713156700134,0.11382113821138211,492,0,0,99,2.2998068483569956,0.1224,0.35903574851685216,0.036751912174163466,0,0,0,0,0,0,10,0.025,0.15
1,0,2.0740830475284207,0.23813591737855413,7843,0,0,1566,2.2912142005147813,0.1535,0.9019753581612593,0.09083313154170808,0,0,0,0,0,0,10,0.025,0.15
1,1,2.103006384874645,0.22145545796737767,7173,0,0,1435,2.2912142005147813,0.1535,0.9244370711375378,0.09279919637897484,0,0,0,0,0,0,10,0.025,0.15
1,2,2.1186838790482168,0.22041506533435817,6505,0,0,1301,2.2912142005147813,0.1535,0.9549337825303719,0.09486562362010759,0,0,0,0,0,0,10,0.025,0.15
1,3,2.14568637272586,0.21370567072126093,5837,0,0,1167,2.2912142005147813,0.1535,0.9655852456200517,0.09586601832183225,0,0,0,0,0,0,10,0.025,0.15
1,4,2.182410560003141,0.19081060166376476,5169,0,0,1034,2.2912142005147813,0.1535,0.9792250634763209,0.09505366144693522,0,0,0,0,0,0,10,0.025,0.15
1,5,2.191462406184938,0.18333703621417463,4501,0,0,900,2.2912142005147813,0.1535,0.9745809257675715,0.09367607395099212,0,0,0,0,0,0,10,0.025,0.15
1,6,2.2286010122299196,0.17583507306889354,3832,0,0,767,2.2912142005147813,0.1535,0.966914763810486,0.09041799278748928,0,0,0,0,0,0,10,0.025,0.15
1,7,2.2497590560913086,0.17484197218710493,3164,0,0,633,2.2912142005147813,0.1535,0.9401188302861944,0.0870330965812155,0,0,0,0,0,0,10,0.025,0.15
1,8,2.2811224126815794,0.1503205128205128,2496,0,0,500,2.2912142005147813,0.1535,0.9182932764469476,0.08173882597689659,0,0,0,0,0,0,10,0.025,0.15
1,9,2.2872740332285564,0.15913566739606128,1828,0,0,366,2.2912142005147813,0.1535,0.8581652285094099,0.07153409615483768,0,0,0,0,0,0,10,0.025,0.15
1,10,2.2955749821662903,0.1367241379310345,1160,0,0,232,2.2912142005147813,0.1535,0.7876988958820388,0.06241290604326134,0,0,0,0,0,0,10,0.025,0.15
1,11,2.2945465087890624,0.1266260162601626,492,0,0,99,2.2912142005147813,0.1535,0.6050327132206537,0.0437693771957495,0,0,0,0,0,0,10,0.025,0.15
2,0,1.985358501057471,0.27499681244421775,7843,0,0,1566,2.277275233329097,0.1572,0.9092495420678902,0.08785556374187749,0,0,0,0,0,0,10,0.025,0.15
2,1,2.003066092206721,0.26238672800780705,7173,0,0,1435,2.277275233329097,0.1572,0.925291199383786,0.08963585713391638,0,0,0,0,0,0,10,0.025,0.15
2,2,2.0231384899102007,0.25772482705611066,6505,0,0,1301,2.277275233329097,0.1572,0.9497940887522274,0.09176183155239218,0,0,0,0,0,0,10,0.025,0.15
2,3,2.0459355553855065,0.25569641939352405,5837,0,0,1167,2.277275233329097,0.1572,0.9590225779470072,0.09270324114616901,0,0,0,0,0,0,10,0.025,0.15
2,4,2.0849212463309126,0.2391371638614819,5169,0,0,1034,2.277275233329097,0.1572,0.9717354220248419,0.0926124896863853,0,0,0,0,0,0,10,0.025,0.15
2,5,2.085491266846657,0.2344367918240391,4501,0,0,900,2.277275233329097,0.1572,0.976893840901236,0.09191180861847262,0,0,0,0,0,0,10,0.025,0.15
2,6,2.1212100295225778,0.22038100208768266,3832,0,0,767,2.277275233329097,0.1572,0.9739003193791419,0.08974809055886407,0,0,0,0,0,0,10,0.025,0.15
2,7,2.147715832710266,0.2047408343868521,3164,0,0,633,2.277275233329097,0.1572,0.957010382582872,0.08704072120462011,0,0,0,0,0,0,10,0.025,0.15
2,8,2.210442073345184,0.184375,2496,0,0,500,2.277275233329097,0.1572,0.9215871233266751,0.08250589637913623,0,0,0,0,0,0,10,0.025,0.15
2,9,2.23766353448232,0.18440919037199124,1828,0,0,366,2.277275233329097,0.1572,0.8876842604108282,0.07491111141994808,0,0,0,0,0,0,10,0.025,0.15
2,10,2.271695144176483,0.17232758620689656,1160,0,0,232,2.277275233329097,0.1572,0.8498012849640932,0.06787002135828053,0,0,0,0,0,0,10,0.025,0.15
2,11,2.281864273548126,0.16097560975609757,492,0,0,99,2.277275233329097,0.1572,0.7113386245413813,0.051443367199937834,0,0,0,0,0,0,10,0.025,0.15
3,0,1.9199131673382175,0.2986739767945939,7843,0,0,1566,2.2573250607599187,0.1756,0.9078448130814627,0.08578770789740192,0,0,0,0,0,0,10,0.025,0.15
3,1,1.954192362542738,0.2879687717830754,7173,0,0,1435,2.2573250607599187,0.1756,0.9195512953277412,0.08730339994863352,0,0,0,0,0,0,10,0.025,0.15
3,2,1.9587531138868892,0.28471944657955417,6505,0,0,1301,2.2573250607599187,0.1756,0.9454438604745435,0.08950996144592921,0,0,0,0,0,0,10,0.025,0.15
3,3,1.9784593753192736,0.2837416481069042,5837,0,0,1167,2.2573250607599187,0.1756,0.9556711837616142,0.09044583672658234,0,0,0,0,0,0,10,0.025,0.15
3,4,2.017461001582262,0.26759527955117046,5169,0,0,1034,2.2573250607599187,0.1756,0.9671705053805575,0.09077123288457324,0,0,0,0,0,0,10,0.025,0.15
3,5,2.015779173374176,0.267940457676072,4501,0,0,900,2.2573250607599187,0.1756,0.9758578861988839,0.09061725513278417,0,0,0,0,0,0,10,0.025,0.15
3,6,2.044075026512146,0.2553757828810021,3832,0,0,767,2.2573250607599187,0.1756,0.9707106247787396,0.08907740072412441,0,0,0,0,0,0,10,0.025,0.15
3,7,2.070953691482544,0.23653603034134008,3164,0,0,633,2.2573250607599187,0.1756,0.9658636073497632,0.08720369200171231,0,0,0,0,0,0,10,0.025,0.15
3,8,2.139006709456444,0.21923076923076923,2496,0,0,500,2.2573250607599187,0.1756,0.9402941507907493,0.08348433480052746,0,0,0,0,0,0,10,0.025,0.15
3,9,2.157816606362661,0.2148249452954048,1828,0,0,366,2.2573250607599187,0.1756,0.8959546183659349,0.07720478482450918,0,0,0,0,0,0,10,0.025,0.15
3,10,2.2215176844596862,0.1981896551724138,1160,0,0,232,2.2573250607599187,0.1756,0.8487552597129272,0.07118023699654683,0,0,0,0,0,0,10,0.025,0.15
3,11,2.2605124771595,0.18678861788617887,492,0,0,99,2.2573250607599187,0.1756,0.7473225718440025,0.057414156616675475,0,0,0,0,0,0,10,0.025,0.15
4,0,1.8755137814629463,0.31837307152875177,7843,0,0,1566,2.231407059898859,0.209,0.9078346562069461,0.08445570762971773,0,0,0,0,0,0,10,0.025,0.15
4,1,1.8998723437911587,0.30596682001951764,7173,0,0,1435,2.231407059898859,0.209,0.9269741125134575,0.08605102743866816,0,0,0,0,0,0,10,0.025,0.15
4,2,1.906215818723043,0.3061183704842429,6505,0,0,1301,2.231407059898859,0.209,0.9420977618332838,0.08794954345489135,0,0,0,0,0,0,10,0.025,0.15
4,3,1.9241703318512957,0.30541373993489807,5837,0,0,1167,2.231407059898859,0.209,0.9538390804601938,0.08893204028631259,0,0,0,0,0,0,10,0.025,0.15
4,4,1.9650908121248571,0.28754111046624103,5169,0,0,1034,2.231407059898859,0.209,0.963910974371988,0.08947297259853604,0,0,0,0,0,0,10,0.025,0.15
4,5,1.9646584570407868,0.2887580537658298,4501,0,0,900,2.231407059898859,0.209,0.9722645181759291,0.08965361037676946,0,0,0,0,0,0,10,0.025,0.15
4,6,1.98667271455129,0.2812369519832985,3832,0,0,767,2.231407059898859,0.209,0.969914546405328,0.08860175138628917,0,0,0,0,0,0,10,0.025,0.15
4,7,2.0108493528366087,0.26178887484197216,3164,0,0,633,2.231407059898859,0.209,0.9634688539298752,0.087202493566106,0,0,0,0,0,0,10,0.025,0.15
4,8,2.0777385997772218,0.25204326923076925,2496,0,0,500,2.231407059898859,0.209,0.9498902273094635,0.08439884971669484,0,0,0,0,0,0,10,0.025,0.15
4,9,2.092302644252777,0.24545951859956236,1828,0,0,366,2.231407059898859,0.209,0.9056468117685614,0.07895589288568158,0,0,0,0,0,0,10,0.025,0.15
4,10,2.1611188149452207,0.2303448275862069,1160,0,0,232,2.231407059898859,0.209,0.8444367961183147,0.07310954160999775,0,0,0,0,0,0,10,0.025,0.15
