round,client_id,client_i_training_loss,client_i_training_accuracy,client_i_training_dataset_size,client_i_evaluation_loss,client_i_evaluation_accuracy,client_i_evaluation_dataset_size,client_i_central_evaluation_loss,client_i_central_evaluation_accuracy,client_i_cosine_similarity,client_i_importance_coefficient,client_i_tanh_val,tanh_normalization_value,client_i_q,client_i_mask_order,client_i_v_nonzero_fraction,client_i_v_sparsity,local_epochs,learning_rate,gamma,client_i_corrupted_labels,client_i_corruption_fraction
0,0,0.25748840759533653,0.9205741626794258,9405,0,0,1566,2.1908574203332774,0.4448,0.8053929800328831,0.08688805763753547,0.08667006112476398,0.08667006112476398,0.9999999999884619,199209,0.9999949801716781,5.019828321906061e-06,5,0.1,0.5,,
0,1,0.26832700338139687,0.9162736670925775,8609,0,0,1435,2.1908572641805337,0.4448,0.7955170696222151,0.08582261667360974,0.0856125261786321,0.08667006112476398,0.9877981515947319,196779,0.9877967973495306,0.01220320265046937,5,0.1,0.5,,
0,2,0.279078081820435,0.9136159856539003,7807,0,0,1301,2.190857229903102,0.4448,0.7937298983438219,0.08562981161459515,0.08542113112829576,0.08667006112476398,0.9855898336605999,196339,0.9855880728879073,0.014411927112092715,5,0.1,0.5,,
0,3,0.2872016841664774,0.9100927908636688,7005,0,0,1167,2.1908574485169434,0.4449,0.7921667287553379,0.08546117248727633,0.08525372011181538,0.08667006112476398,0.9836582437400915,195954,0.9836554389839868,0.016344561016013226,5,0.1,0.5,,
0,4,0.30643131708169413,0.9058842495566661,6203,0,0,1034,2.1908574759388886,0.4449,0.7922433124808462,0.08546943455476516,0.08526192212319433,0.08667006112476398,0.9837528786263765,195973,0.9837508157221023,0.016249184277897677,5,0.1,0.5,,
0,5,0.32186634383831153,0.8981670061099797,5401,0,0,900,2.190857598575921,0.4449,0.7914870766765874,0.08538784971136942,0.08518092980538854,0.08667006112476398,0.9828183884834854,195787,0.9828171276542342,0.017182872345765765,5,0.1,0.5,,
0,6,0.3738177636664154,0.885695652173913,4600,0,0,767,2.1908577402559715,0.4452,0.770947530490428,0.08317198575785077,0.08298073201228409,0.08667006112476398,0.9574324851562475,190730,0.9574318558305306,0.04256814416946941,5,0.1,0.5,,
0,7,0.3929845484677984,0.879199578725645,3798,0,0,633,2.1908569503516055,0.4452,0.7688966082170613,0.08295072650042452,0.0827609922713779,0.08667006112476398,0.954897125909329,190225,0.9548968425279856,0.04510315747201443,5,0.1,0.5,,
0,8,0.4452631345890621,0.860347129506008,2996,0,0,500,2.190858162249239,0.4451,0.7755653282528749,0.08367016675531314,0.08347546214130834,0.08667006112476398,0.9631406861497412,191867,0.9631394006324984,0.036860599367501634,5,0.1,0.5,,
0,9,0.47482472294266675,0.8513217866909754,2194,0,0,366,2.190855783395493,0.4453,0.7647889686128057,0.08250758279848387,0.0823208677170991,0.08667006112476398,0.9498189645631618,189213,0.9498167762662517,0.05018322373374828,5,0.1,0.5,,
0,10,0.5797793699259107,0.8166666666666667,1392,0,0,232,2.1908565443544723,0.445,0.7341564517425532,0.07920286080885762,0.07903765968382506,0.08667006112476398,0.9119372786542309,181667,0.9119371517494101,0.08806284825058985,5,0.1,0.5,,
0,11,0.932676058223373,0.7020338983050848,590,0,0,99,2.190889248832727,0.4446,0.684425395224336,0.0738377346999189,0.07370383864456867,0.08667006112476398,0.8503956001325478,169407,0.8503940565232669,0.14960594347673306,5,0.1,0.5,,
1,0,0.2333742717993731,0.9279319510898458,9405,0,0,1566,2.0207009384045587,0.7783,0.7858447769797771,0.08504956919314774,0.08484509411552806,0.084862474680235,0.999795191387333,199169,0.9997941870388033,0.00020581296119670522,5,0.1,0.5,,
1,1,0.24224408496629352,0.9252642583343013,8609,0,0,1435,2.0207009882972646,0.7783,0.7883774783140194,0.08443140758135487,0.08423135034609991,0.084862474680235,0.9925629751252746,197728,0.9925606144269866,0.0074393855730133795,5,0.1,0.5,,
1,2,0.25144035188771297,0.922069937235814,7807,0,0,1301,2.0207007536872887,0.7783,0.7986163140282017,0.08466091581289614,0.08445922582577002,0.084862474680235,0.9952482076797821,198263,0.9952462225791878,0.0047537774208121775,5,0.1,0.5,,
1,3,0.25706889041057324,0.9211134903640257,7005,0,0,1167,2.02070119053411,0.7783,0.8054191335852134,0.0847865215954547,0.08458393429332565,0.084862474680235,0.9967177437500424,198556,0.9967170322774961,0.0032829677225039156,5,0.1,0.5,,
1,4,0.2679044572185226,0.9196840238594228,6203,0,0,1034,2.0207011970087363,0.7783,0.8071017678833347,0.08485073023622001,0.0846476832107893,0.084862474680235,0.9974689464188675,198705,0.997464986697455,0.0025350133025450194,5,0.1,0.5,,
1,5,0.2791504070779981,0.9131271986669135,5401,0,0,900,2.0207014628492606,0.7783,0.81485030192461,0.08506707580836853,0.084862474680235,0.084862474680235,0.9999999999882162,199209,0.9999949801716781,5.019828321906061e-06,5,0.1,0.5,,
1,6,0.3259307991997856,0.9009565217391304,4600,0,0,767,2.020701454470333,0.7783,0.8134619954505429,0.08354913968289461,0.0833552771904043,0.084862474680235,0.982239529350374,195671,0.9822348275688971,0.01776517243110287,5,0.1,0.5,,
1,7,0.340606067271731,0.9009478672985782,3798,0,0,633,2.020700278754432,0.7783,0.8201621118054789,0.08363626504361234,0.0834417965666548,0.084862474680235,0.983259053899658,195875,0.9832889915164902,0.016711008483509815,5,0.1,0.5,,
1,8,0.39063068477714313,0.880173564753004,2996,0,0,500,2.020702379580123,0.7783,0.8136291772234268,0.08388535022750329,0.08368914234065145,0.084862474680235,0.9861737199511221,196455,0.9861703729732443,0.01382962702675572,5,0.1,0.5,,
1,9,0.39046259275705053,0.8817684594348223,2194,0,0,366,2.0206970033554223,0.7783,0.8294137930878306,0.08366530290241134,0.08347063217851568,0.084862474680235,0.9835988461572981,195942,0.9835952010441243,0.016404798955875655,5,0.1,0.5,,
1,10,0.501335806535049,0.8547413793103448,1392,0,0,232,2.0207056827819385,0.7782,0.8040777055370002,0.08058941879372042,0.0804154040376602,0.084862474680235,0.9475967362455652,188770,0.9475929923196627,0.05240700768033735,5,0.1,0.5,,
1,11,0.7693041217170263,0.768135593220339,590,0,0,99,2.020748691817823,0.778,0.769606466531655,0.07582830312241595,0.07568330076379437,0.084862474680235,0.891834713141233,177662,0.8918528186336028,0.10814718136639723,5,0.1,0.5,,
2,0,0.21643570577218926,0.9328017012227539,9405,0,0,1566,1.8044613264620113,0.8777,0.7881525909051723,0.08399638500589994,0.08379939842061476,0.08458155884934797,0.9907525890943071,197367,0.9907484564027911,0.009251543597208922,5,0.1,0.5,,
2,1,0.22221963440953577,0.9315135323498664,8609,0,0,1435,1.80446082448807,0.8777,0.795202739644238,0.08383234965632694,0.08363651274532737,0.08458155884934797,0.9888268067192673,196984,0.9888258621555143,0.011174137844485732,5,0.1,0.5,,
2,2,0.23083890819975525,0.930062764185987,7807,0,0,1301,1.8044613637863256,0.8777,0.7994690024007596,0.0841337646178798,0.08393581173507036,0.08458155884934797,0.9923653911791795,197689,0.9923648411224336,0.007635158877566384,5,0.1,0.5,,
