round,client_id,client_i_training_loss,client_i_training_accuracy,client_i_training_dataset_size,client_i_evaluation_loss,client_i_evaluation_accuracy,client_i_evaluation_dataset_size,client_i_central_evaluation_loss,client_i_central_evaluation_accuracy,client_i_cosine_similarity,client_i_importance_coefficient,client_i_tanh_val,tanh_normalization_value,client_i_q,client_i_mask_order,client_i_v_nonzero_fraction,client_i_v_sparsity,local_epochs,learning_rate,gamma
0,0,0.25828179665239287,0.919766081871345,9405,0,0,1566,2.1980239568046107,0.397,0.7988604710408962,0.08677914856529868,0,0,0,0,0,0,5,0.1,0.5
0,1,0.30991859340039946,0.9085840399581833,8609,0,0,1435,2.1980239568046107,0.397,0.7351640004221967,0.07985988583134081,0,0,0,0,0,0,5,0.1,0.5
0,2,0.28078675057975666,0.912770590495709,7807,0,0,1301,2.1980239568046107,0.397,0.7985031403303786,0.08674033220632357,0,0,0,0,0,0,5,0.1,0.5
0,3,0.28109834015616064,0.9138615274803712,7005,0,0,1167,2.1980239568046107,0.397,0.7957856275378193,0.08644513241248931,0,0,0,0,0,0,5,0.1,0.5
0,4,0.31640076364880215,0.9029824278574883,6203,0,0,1034,2.1980239568046107,0.397,0.7840618735762034,0.08517159664040078,0,0,0,0,0,0,5,0.1,0.5
0,5,0.3307872702185748,0.8950564710238844,5401,0,0,900,2.1980239568046107,0.397,0.7879586970814318,0.08559490338563547,0,0,0,0,0,0,5,0.1,0.5
0,6,0.35326510220119317,0.8903913043478261,4600,0,0,767,2.1980239568046107,0.397,0.7933390654661586,0.0861793656344508,0,0,0,0,0,0,5,0.1,0.5
0,7,0.384625308126399,0.8819378620326488,3798,0,0,633,2.1980239568046107,0.397,0.7803763979148045,0.08477124832984087,0,0,0,0,0,0,5,0.1,0.5
0,8,0.4179427823210333,0.87283044058745,2996,0,0,500,2.1980239568046107,0.397,0.7618992111660805,0.08276409615238108,0,0,0,0,0,0,5,0.1,0.5
0,9,0.48611300920230754,0.8447584320875114,2194,0,0,366,2.1980239568046107,0.397,0.7557984896201926,0.08210138289946932,0,0,0,0,0,0,5,0.1,0.5
0,10,0.6219945238733834,0.8058908045977011,1392,0,0,232,2.1980239568046107,0.397,0.7380154557526196,0.08016963562459778,0,0,0,0,0,0,5,0.1,0.5
0,11,0.9044770893297698,0.7230508474576272,590,0,0,99,2.1980239568046107,0.397,0.6759106407341954,0.07342327231777153,0,0,0,0,0,0,5,0.1,0.5
1,0,0.23581862572713622,0.9276555023923445,9405,0,0,1566,2.026528121564335,0.7001,0.78824731948605,0.08508283127093438,0,0,0,0,0,0,5,0.1,0.5
1,1,0.2526681666850561,0.9225229411081426,8609,0,0,1435,2.026528121564335,0.7001,0.7797876935891831,0.08019771928987846,0,0,0,0,0,0,5,0.1,0.5
1,2,0.24916475772185892,0.9230946586396823,7807,0,0,1301,2.026528121564335,0.7001,0.7982952685798945,0.08540787920896957,0,0,0,0,0,0,5,0.1,0.5
1,3,0.251381983730908,0.923054960742327,7005,0,0,1167,2.026528121564335,0.7001,0.8091512663975439,0.08559107059634379,0,0,0,0,0,0,5,0.1,0.5
1,4,0.2768203217488205,0.9156214734805739,6203,0,0,1034,2.026528121564335,0.7001,0.7995836443431865,0.08441226688631653,0,0,0,0,0,0,5,0.1,0.5
1,5,0.28920263679444613,0.9096463617848547,5401,0,0,900,2.026528121564335,0.7001,0.8147690594904574,0.08522321609938105,0,0,0,0,0,0,5,0.1,0.5
1,6,0.3070690907253366,0.9046521739130435,4600,0,0,767,2.026528121564335,0.7001,0.8192714465860148,0.08576809682578959,0,0,0,0,0,0,5,0.1,0.5
1,7,0.3346501478596645,0.8986835176408636,3798,0,0,633,2.026528121564335,0.7001,0.8235335573676216,0.08498284737079441,0,0,0,0,0,0,5,0.1,0.5
1,8,0.35909247613571427,0.8951268357810414,2996,0,0,500,2.026528121564335,0.7001,0.8259059801918446,0.08373426579309672,0,0,0,0,0,0,5,0.1,0.5
1,9,0.4168452221738256,0.8722880583409298,2194,0,0,366,2.026528121564335,0.7001,0.822112250309555,0.08316221946505778,0,0,0,0,0,0,5,0.1,0.5
1,10,0.5305999285456809,0.8410919540229885,1392,0,0,232,2.026528121564335,0.7001,0.805215270245957,0.0812909190043517,0,0,0,0,0,0,5,0.1,0.5
1,11,0.7169344309129213,0.7979661016949152,590,0,0,99,2.026528121564335,0.7001,0.7574046922587001,0.07514666818908594,0,0,0,0,0,0,5,0.1,0.5
2,0,0.21900824274341923,0.9332270069112174,9405,0,0,1566,1.8120559092146902,0.8663,0.7891272138373083,0.08431048254141599,0,0,0,0,0,0,5,0.1,0.5
2,1,0.26820049514532673,0.9215239865257289,8609,0,0,1435,1.8120559092146902,0.8663,0.7171430353249552,0.07853483644115378,0,0,0,0,0,0,5,0.1,0.5
2,2,0.22804007035008342,0.9304982707826309,7807,0,0,1301,1.8120559092146902,0.8663,0.7984868762311937,0.08485494408094131,0,0,0,0,0,0,5,0.1,0.5
2,3,0.22617054608050888,0.9319628836545325,7005,0,0,1167,1.8120559092146902,0.8663,0.8095908233397391,0.0853660771210932,0,0,0,0,0,0,5,0.1,0.5
2,4,0.2570277378798376,0.9212316620989843,6203,0,0,1034,1.8120559092146902,0.8663,0.8014972091055631,0.0842974899626222,0,0,0,0,0,0,5,0.1,0.5
2,5,0.26198262159420543,0.9195334197370857,5401,0,0,900,1.8120559092146902,0.8663,0.806197628504724,0.08500221323953565,0,0,0,0,0,0,5,0.1,0.5
2,6,0.2737631401305811,0.9173478260869565,4600,0,0,767,1.8120559092146902,0.8663,0.8162419998866397,0.0857170526043511,0,0,0,0,0,0,5,0.1,0.5
2,7,0.300338784935532,0.9114797261716693,3798,0,0,633,1.8120559092146902,0.8663,0.8205690682740961,0.08534582059249507,0,0,0,0,0,0,5,0.1,0.5
2,8,0.32480285886992166,0.9076769025367156,2996,0,0,500,1.8120559092146902,0.8663,0.8157326660655984,0.08434492264764537,0,0,0,0,0,0,5,0.1,0.5
2,9,0.367860385980727,0.8918869644484959,2194,0,0,366,1.8120559092146902,0.8663,0.8092316966142027,0.08373617683772117,0,0,0,0,0,0,5,0.1,0.5
2,10,0.4427500276572325,0.8670977011494253,1392,0,0,232,1.8120559092146902,0.8663,0.8004735442606479,0.08218318305739741,0,0,0,0,0,0,5,0.1,0.5
2,11,0.5974230319261551,0.8322033898305085,590,0,0,99,1.8120559092146902,0.8663,0.7495386172784635,0.07630680087362775,0,0,0,0,0,0,5,0.1,0.5
3,0,0.2037467175131651,0.9367145135566188,9405,0,0,1566,1.5597906352612918,0.9134,0.7760826002969347,0.08335243863979891,0,0,0,0,0,0,5,0.1,0.5
3,1,0.21492438720677187,0.9350911836450226,8609,0,0,1435,1.5597906352612918,0.9134,0.7823048801846457,0.07972405617370162,0,0,0,0,0,0,5,0.1,0.5
3,2,0.21517767466597076,0.9326758037658511,7807,0,0,1301,1.5597906352612918,0.9134,0.7925516631878898,0.08429231056305575,0,0,0,0,0,0,5,0.1,0.5
3,3,0.2103091166293053,0.9370449678800856,7005,0,0,1167,1.5597906352612918,0.9134,0.8039691190907343,0.08503291856004974,0,0,0,0,0,0,5,0.1,0.5
3,4,0.23817398031578235,0.9286796711268741,6203,0,0,1034,1.5597906352612918,0.9134,0.7976705389752119,0.08410048097474633,0,0,0,0,0,0,5,0.1,0.5
3,5,0.24169297609808882,0.9261618218848361,5401,0,0,900,1.5597906352612918,0.9134,0.8056911516533551,0.08485095152920046,0,0,0,0,0,0,5,0.1,0.5
3,6,0.25049993062210785,0.9245217391304348,4600,0,0,767,1.5597906352612918,0.9134,0.8161590961523272,0.08569394250986637,0,0,0,0,0,0,5,0.1,0.5
3,7,0.2744131294478263,0.9176935229067931,3798,0,0,633,1.5597906352612918,0.9134,0.8120499276597519,0.08530267458543232,0,0,0,0,0,0,5,0.1,0.5
3,8,0.2893363881658049,0.9182242990654206,2996,0,0,500,1.5597906352612918,0.9134,0.8119600128361699,0.08463294151725713,0,0,0,0,0,0,5,0.1,0.5
3,9,0.32067452193224344,0.9072926162260712,2194,0,0,366,1.5597906352612918,0.9134,0.8020758925707396,0.0838810711458508,0,0,0,0,0,0,5,0.1,0.5
3,10,0.3894223624501716,0.8876436781609195,1392,0,0,232,1.5597906352612918,0.9134,0.793404888860348,0.08254286918668395,0,0,0,0,0,0,5,0.1,0.5
3,11,0.49819195207796596,0.8684745762711864,590,0,0,99,1.5597906352612918,0.9134,0.7353207329411536,0.07659334461435666,0,0,0,0,0,0,5,0.1,0.5
4,0,0.19232068238716546,0.9418819776714513,9405,0,0,1566,1.2966468265643134,0.9315,0.7713365540952807,0.0833515120777237,0,0,0,0,0,0,5,0.1,0.5
4,1,0.23323901645114853,0.9324892554303635,8609,0,0,1435,1.2966468265643134,0.9315,0.642721710843378,0.07635949346227414,0,0,0,0,0,0,5,0.1,0.5
4,2,0.20007344110960476,0.9384398616626105,7807,0,0,1301,1.2966468265643134,0.9315,0.7894514739424513,0.08462468373858698,0,0,0,0,0,0,5,0.1,0.5
4,3,0.19308712823512075,0.9419557458957887,7005,0,0,1167,1.2966468265643134,0.9315,0.793040215981778,0.08524973327165207,0,0,0,0,0,0,5,0.1,0.5
4,4,0.21953425631695186,0.9325165242624537,6203,0,0,1034,1.2966468265643134,0.9315,0.7896085892105955,0.08450124569873206,0,0,0,0,0,0,5,0.1,0.5
4,5,0.22289140000829152,0.9339011294204776,5401,0,0,900,1.2966468265643134,0.9315,0.8006978367229055,0.08539839232147477,0,0,0,0,0,0,5,0.1,0.5
