round,client_id,client_i_training_loss,client_i_training_accuracy,client_i_training_dataset_size,client_i_evaluation_loss,client_i_evaluation_accuracy,client_i_evaluation_dataset_size,client_i_central_evaluation_loss,client_i_central_evaluation_accuracy,client_i_cosine_similarity,client_i_importance_coefficient,client_i_tanh_val,tanh_normalization_value,client_i_q,client_i_mask_order,client_i_v_nonzero_fraction,client_i_v_sparsity,local_epochs,learning_rate,gamma
0,0,0.26327709529713605,0.9173205741626794,9405,0,0,1566,2.176584624634764,0.4503,0.8012526325638704,0.08643201160744696,0.08621742291602073,0.08621742291602073,0.9999999999884014,199209,0.9999949801716781,5.019828321906061e-06,5,0.1,0.5
0,1,0.28680477977574037,0.9113485886862586,8609,0,0,1435,2.1765850306318972,0.4503,0.7916952749768573,0.08540104882701405,0.08519403313627825,0.08621742291602073,0.9881301279240573,196845,0.9881281060187742,0.01187189398122579,5,0.1,0.5
0,2,0.2832218962744428,0.9099269885999743,7807,0,0,1301,2.1765849011393783,0.4503,0.7867631309779313,0.08486901297460044,0.08466583492104575,0.08621742291602073,0.9820037766906081,195624,0.9819988956377692,0.01800110436223079,5,0.1,0.5
0,3,0.279536370445281,0.9126052819414704,7005,0,0,1167,2.1765850298701763,0.4503,0.7925866727511911,0.08549720489520884,0.08528949051921762,0.08621742291602073,0.989237298374179,197065,0.9892324682495859,0.010767531750414117,5,0.1,0.5
0,4,0.31784588080187587,0.900338545864904,6203,0,0,1034,2.176585079382022,0.4503,0.790290069354615,0.0852494677354626,0.08504355028166477,0.08621742291602073,0.9863847399326032,196497,0.9863812057627629,0.013618794237237108,5,0.1,0.5
0,5,0.3346888403523956,0.8956859840770228,5401,0,0,900,2.176585940888134,0.4503,0.7836833105644939,0.08453678932514883,0.08433598348565423,0.08621742291602073,0.978177967193739,194862,0.9781737864565032,0.021826213543496786,5,0.1,0.5
0,6,0.3536802526175355,0.8885217391304348,4600,0,0,767,2.176586646241502,0.4504,0.7756783040353049,0.08367328037787133,0.08347855406686522,0.08621742291602073,0.9682330002743005,192881,0.9682295065508759,0.03177049344912408,5,0.1,0.5
0,7,0.3936847791733111,0.8783570300157978,3798,0,0,633,2.1765848752408745,0.4503,0.7864855390597807,0.0848390688260053,0.08463610534583596,0.08621742291602073,0.9816589557228276,195556,0.9816575473118819,0.01834245268811807,5,0.1,0.5
0,8,0.4267919407602637,0.8668891855807743,2996,0,0,500,2.1765866881361404,0.4504,0.7675188255498303,0.08279310836906231,0.08260445168606442,0.08621742291602073,0.9580946506086874,190862,0.9580944731690176,0.041905526830982365,5,0.1,0.5
0,9,0.5021858723267265,0.8423883318140383,2194,0,0,366,2.17658690522654,0.4504,0.7633784180359741,0.08234647801085421,0.08216085257157131,0.08621742291602073,0.9529495291299342,189837,0.9529491491390994,0.04705085086090055,5,0.1,0.5
0,10,0.6259105268865823,0.8002873563218391,1392,0,0,232,2.1765929875663295,0.4503,0.7382973173122902,0.079640951812531,0.07947299885241221,0.08621742291602073,0.92177423267337,183626,0.9217709954319562,0.07822900456804383,5,0.1,0.5
0,11,0.8843681671117481,0.7298305084745763,590,0,0,99,2.176589981816447,0.4502,0.692693127909914,0.0747215772387942,0.0745828224364988,0.08621742291602073,0.865055111984505,172327,0.8650519552231314,0.13494804477686861,5,0.1,0.5
1,0,0.24117777023074807,0.9251461988304094,9405,0,0,1566,2.0009259088351703,0.7731,0.7799486594936845,0.08469330437579943,0.08449138326138914,0.08497378260392865,0.9943229625803248,198079,0.9943225741679634,0.0056774258320365645,5,0.1,0.5
1,1,0.2620697555748484,0.9218724590544779,8609,0,0,1435,2.000925224809982,0.7731,0.7737508298701111,0.08379166504125307,0.08359611258438376,0.08497378260392865,0.9837871167045706,195980,0.9837859545203554,0.016214045479644557,5,0.1,0.5
1,2,0.24760472578813367,0.9222236454463942,7807,0,0,1301,2.0009254026717653,0.7731,0.7955557852970465,0.08420063777199585,0.0840022133802558,0.08497378260392865,0.9885662472013279,196932,0.9885648310827769,0.01143516891722307,5,0.1,0.5
1,3,0.2540077035038915,0.9221127765881513,7005,0,0,1167,2.000926254656368,0.7731,0.8043035766111996,0.08492385628358612,0.08472028484365715,0.08497378260392865,0.9970167532443495,198615,0.9970132021484865,0.0029867978515134563,5,0.1,0.5
1,4,0.28665820574675943,0.9133967435112043,6203,0,0,1034,2.00092623485163,0.7731,0.8008605796774463,0.08463888271816561,0.08443734986034894,0.08497378260392865,0.9936870793774855,197952,0.9936850559710858,0.006314944028914193,5,0.1,0.5
1,5,0.29648678652920135,0.9085724865765599,5401,0,0,900,2.000927583097269,0.7731,0.8126924257884232,0.08457912417890788,0.084378017080206,0.08497378260392865,0.9929888313023256,197813,0.9929872998343456,0.007012700165654362,5,0.1,0.5
1,6,0.30977521997022756,0.9042608695652173,4600,0,0,767,2.000928153245213,0.7731,0.8143003194645074,0.08406166914625689,0.08386422375885862,0.08497378260392865,0.9869423390126252,196608,0.9869384067064907,0.01306159329350931,5,0.1,0.5
1,7,0.3463708244749353,0.8945234333859926,3798,0,0,633,2.0009259236887242,0.7731,0.8241105535843148,0.08517919221350916,0.08497378260392865,0.08497378260392865,0.9999999999882316,199209,0.9999949801716781,5.019828321906061e-06,5,0.1,0.5
1,8,0.36941451903115563,0.8897196261682243,2996,0,0,500,2.000925430855431,0.7731,0.8155968763650037,0.08352225769705957,0.083328581923544,0.08497378260392865,0.9806387260758563,195353,0.980638522162542,0.019361477837458008,5,0.1,0.5
1,9,0.4258634576007076,0.8686417502278942,2194,0,0,366,2.000924655042898,0.7731,0.8141524217267839,0.08317502954688615,0.08298375484162769,0.08497378260392865,0.9765806852149531,194544,0.9765774810501481,0.023422518949851923,5,0.1,0.5
1,10,0.5209434954957528,0.835632183908046,1392,0,0,232,2.000927855031559,0.7731,0.8086766642104861,0.0811861331380126,0.08100823112958677,0.08497378260392865,0.9533320589742479,189913,0.9533306560915616,0.046669343908438354,5,0.1,0.5
1,11,0.7235657737443322,0.7905084745762712,590,0,0,99,2.0009101690194857,0.773,0.7552056080860163,0.07604824788856766,0.07590198205095337,0.08497378260392865,0.8932400056126358,177942,0.8932533507354048,0.1067466492645952,5,0.1,0.5
2,0,0.22200981818779442,0.9320361509835194,9405,0,0,1566,1.783384984674545,0.8738,0.786647703835746,0.08377896246978835,0.08358349876903297,0.08504038684414508,0.9828682802353069,195797,0.982867325937453,0.017132674062547038,5,0.1,0.5
