round,client_id,client_i_training_loss,client_i_training_accuracy,client_i_training_dataset_size,client_i_evaluation_loss,client_i_evaluation_accuracy,client_i_evaluation_dataset_size,client_i_central_evaluation_loss,client_i_central_evaluation_accuracy,client_i_cosine_similarity,client_i_importance_coefficient,client_i_tanh_val,tanh_normalization_value,client_i_q,client_i_mask_order,client_i_v_nonzero_fraction,client_i_v_sparsity,local_epochs,learning_rate,gamma
0,0,2.1896383800814228,0.19377789111309449,7843,0,0,1566,2.2987852609610258,0.1206,0.9387338727113348,0.09329360762067856,0,0,0,0,0,0,10,0.025,0.15
0,1,2.201167921643508,0.17589572006134113,7173,0,0,1435,2.2987852609610258,0.1206,0.949344199261393,0.0943480871389571,0,0,0,0,0,0,10,0.025,0.15
0,2,2.2387061432296154,0.17340507302075325,6505,0,0,1301,2.2987852609610258,0.1206,0.9643518495808585,0.09583958316452251,0,0,0,0,0,0,10,0.025,0.15
0,3,2.2633841804836106,0.16220661298612302,5837,0,0,1167,2.2987852609610258,0.1206,0.9700913882531348,0.09640999218499226,0,0,0,0,0,0,10,0.025,0.15
0,4,2.276685396054896,0.1404140065776746,5169,0,0,1034,2.2987852609610258,0.1206,0.9602602117820986,0.09543294645691025,0,0,0,0,0,0,10,0.025,0.15
0,5,2.288722191916572,0.1524327927127305,4501,0,0,900,2.2987852609610258,0.1206,0.961869999770566,0.09559293102049564,0,0,0,0,0,0,10,0.025,0.15
0,6,2.2932750256856282,0.1575678496868476,3832,0,0,767,2.2987852609610258,0.1206,0.9277062386598537,0.0921976550891993,0,0,0,0,0,0,10,0.025,0.15
0,7,2.2963758878707887,0.11188369152970923,3164,0,0,633,2.2987852609610258,0.1206,0.8751138390795145,0.08697089718378079,0,0,0,0,0,0,10,0.025,0.15
0,8,2.298973181247711,0.11085737179487179,2496,0,0,500,2.2987852609610258,0.1206,0.7848264672877091,0.07799792317921199,0,0,0,0,0,0,10,0.025,0.15
0,9,2.2991834354400633,0.12330415754923414,1828,0,0,366,2.2987852609610258,0.1206,0.722891642112739,0.07184269277164175,0,0,0,0,0,0,10,0.025,0.15
0,10,2.3024344635009766,0.1153448275862069,1160,0,0,232,2.2987852609610258,0.1206,0.6223276635498289,0.061848405115093666,0,0,0,0,0,0,10,0.025,0.15
0,11,2.301757502555847,0.12825203252032522,492,0,0,99,2.2987852609610258,0.1206,0.3846283274518646,0.038225279074516186,0,0,0,0,0,0,10,0.025,0.15
1,0,2.05275576268473,0.24894810659186536,7843,0,0,1566,2.28897405877898,0.1541,0.9099360529518987,0.09000291660427416,0,0,0,0,0,0,10,0.025,0.15
1,1,2.0693631209825214,0.2408894465356197,7173,0,0,1435,2.28897405877898,0.1541,0.9229642492229962,0.09111224666187748,0,0,0,0,0,0,10,0.025,0.15
1,2,2.0991666508655924,0.2442121445042275,6505,0,0,1301,2.28897405877898,0.1541,0.9475284919735149,0.09288722091603878,0,0,0,0,0,0,10,0.025,0.15
