round,client_id,client_i_training_loss,client_i_training_accuracy,client_i_training_dataset_size,client_i_evaluation_loss,client_i_evaluation_accuracy,client_i_evaluation_dataset_size,client_i_central_evaluation_loss,client_i_central_evaluation_accuracy,client_i_cosine_similarity,client_i_importance_coefficient,client_i_tanh_val,tanh_normalization_value,client_i_q,client_i_mask_order,client_i_v_nonzero_fraction,client_i_v_sparsity,local_epochs,learning_rate,gamma,client_i_corrupted_labels,client_i_corruption_fraction
0,0,2.015293678458856,0.39198298777246143,9405,0,0,1566,2.2646701069304735,0.1336,0.9730147282782565,0.08659117360607721,0.08637539962366972,0.08832016724737582,0.977980480729424,202365,0.9779772088033172,0.022022791196682823,5,0.001,0.1,,
0,1,2.060574920354066,0.36749912881867813,8609,0,0,1435,2.2646701000749876,0.1336,0.9806068567178725,0.08726681734778882,0.08704596334812734,0.08832016724737582,0.98557289982632,203936,0.9855694416253468,0.014430558374653235,5,0.001,0.1,,
0,2,2.1130875586486253,0.32944793134366596,7807,0,0,1301,2.2646701023601494,0.1336,0.9894623623413841,0.08805489239180377,0.08782801333818903,0.08832016724737582,0.9944276157357951,205768,0.9944230193019592,0.005576980698040801,5,0.001,0.1,,
0,3,2.1476917721909476,0.3204853675945753,7005,0,0,1167,2.2646701000749876,0.1336,0.994397149608222,0.08849405226113889,0.08826376879838618,0.08832016724737582,0.9993614318026478,206789,0.9993620784643489,0.0006379215356511203,5,0.001,0.1,,
0,4,2.1791391104767004,0.3239077865548928,6203,0,0,1034,2.2646701000749876,0.1336,0.9950358714156492,0.08855089381687853,0.08832016724737582,0.08832016724737582,0.9999999999886775,206921,0.9999951672610935,4.83273890650171e-06,5,0.001,0.1,,
0,5,2.2087175194328355,0.2661729309387151,5401,0,0,900,2.2646701023601494,0.1336,0.991549956050642,0.08824067291911107,0.08801235778908927,0.08832016724737582,0.9965148451494558,206200,0.9965107625095446,0.003489237490455377,5,0.001,0.1,,
0,6,2.2296436299880344,0.24243478260869566,4600,0,0,767,2.264670098551546,0.1336,0.9803786860966008,0.08724651183616176,0.08702581165574089,0.08832016724737582,0.9853447334514785,203889,0.9853664665912759,0.014633533408724086,5,0.001,0.1,,
0,7,2.2463127905581177,0.20205371248025278,3798,0,0,633,2.2646701000749876,0.1336,0.9615641631497988,0.08557215730127732,0.08536389722341349,0.08832016724737582,0.9665278031386801,199995,0.9665236175950358,0.0334763824049642,5,0.001,0.1,,
0,8,2.259401869773865,0.15841121495327104,2996,0,0,500,2.264670119118005,0.1336,0.9262860909020836,0.08243266764124407,0.0822464597805573,0.08832016724737582,0.9312307974832302,192692,0.9312301253612473,0.06876987463875273,5,0.001,0.1,,
0,9,2.2741443115731945,0.12433910665451231,2194,0,0,366,2.2646701457782292,0.1336,0.880391897104611,0.078348421034145,0.07818850041351406,0.08832016724737582,0.8852847865836885,183184,0.8855172480451571,0.11448275195484292,5,0.001,0.1,,
