round,client_id,client_i_training_loss,client_i_training_accuracy,client_i_training_dataset_size,client_i_evaluation_loss,client_i_evaluation_accuracy,client_i_evaluation_dataset_size,client_i_central_evaluation_loss,client_i_central_evaluation_accuracy,client_i_cosine_similarity,client_i_importance_coefficient,client_i_tanh_val,tanh_normalization_value,client_i_q,client_i_mask_order,client_i_v_nonzero_fraction,client_i_v_sparsity,local_epochs,learning_rate,gamma
0,0,2.0956635957764043,0.2394236899145735,7843,0,0,1566,2.296408988252471,0.1602,0.9406523500905439,0.09087608921847525,0.09062674723405485,0.09426976219037284,0.9613554243414504,116498,0.9613473948276147,0.038652605172385335,10,0.025,0.15
0,1,2.1189919856556676,0.22146939913564756,7173,0,0,1435,2.296408988252471,0.1602,0.9549019838684305,0.09225274127319574,0.09199192137646697,0.09426976219037284,0.9758369941542684,118253,0.9758297436913073,0.02417025630869274,10,0.025,0.15
0,2,2.1324744409205865,0.22166026133743275,6505,0,0,1301,2.296408988252471,0.1602,0.9750008355868583,0.09419448419424084,0.09391688600620843,0.09426976219037284,0.9962567404758267,120728,0.976943770526976,0.023056229473023993,10,0.025,0.15
0,3,2.1617112268572267,0.21399691622408773,5837,0,0,1167,2.296408988252471,0.1602,0.9786860608582195,0.09455051249791559,0.09426976219037284,0.09426976219037284,0.999999999989392,121181,0.976943770526976,0.023056229473023993,10,0.025,0.15
0,4,2.2037201221396283,0.19034629522151286,5169,0,0,1034,2.296408988252471,0.1602,0.9756477736979944,0.09425698465522495,0.0939788348255733,0.09426976219037284,0.9969138845899607,120808,0.976943770526976,0.023056229473023993,10,0.025,0.15
0,5,2.2153714209795,0.19206842923794712,4501,0,0,900,2.296408988252471,0.1602,0.9709838093346161,0.09380640071573086,0.09353221157087885,0.09426976219037284,0.9921761697139245,120233,0.976943770526976,0.023056229473023993,10,0.025,0.15
0,6,2.236137823263804,0.192562630480167,3832,0,0,767,2.296408988252471,0.1602,0.945841150560209,0.09137737738766205,0.09112389559243349,0.09426976219037284,0.9666291022082663,117138,0.9666287072337476,0.03337129276625239,10,0.025,0.15
0,7,2.248309540748596,0.18245891276864729,3164,0,0,633,2.296408985234514,0.1602,0.9084096190223812,0.08776113042959259,0.08753650987267145,0.09426976219037284,0.9285746334542299,112526,0.9285702497070522,0.07142975029294785,10,0.025,0.15
0,8,2.277776777744293,0.15048076923076922,2496,0,0,500,2.2964090123961243,0.1602,0.8282176451416341,0.08001381233455893,0.07984349340742083,0.09426976219037284,0.8469682276840172,102637,0.8469657209816639,0.1530342790183361,10,0.025,0.15
0,9,2.286056283315023,0.14551422319474835,1828,0,0,366,2.2964096129695073,0.1602,0.7460434474216621,0.07207499229893366,0.07195044592502432,0.09426976219037284,0.7632399218209645,92490,0.7632321631925534,0.23676783680744662,10,0.025,0.15
0,10,2.2956556463241578,0.15439655172413794,1160,0,0,232,2.2964146257955815,0.1602,0.6420731218803138,0.06203045610119812,0.06195101856470534,0.09426976219037284,0.6571674429276838,79636,0.6571603043356274,0.34283969566437256,10,0.025,0.15
0,11,2.2989421248435975,0.11097560975609756,492,0,0,99,2.296458002887195,0.16,0.48447563486300593,0.0468050188932713,0.04677087007925599,0.09426976219037284,0.4961386237965524,60123,0.4961380403030153,0.5038619596969847,10,0.025,0.15
1,0,2.0008392528180154,0.27815886778018617,7843,0,0,1566,2.282005657123614,0.1818,0.9010987332383277,0.08800497792598312,0.08777848368348327,0.09223768602977168,0.9516553098936071,115323,0.95165123533198,0.04834876466801996,10,0.025,0.15
