round,client_id,client_i_training_loss,client_i_training_accuracy,client_i_training_dataset_size,client_i_evaluation_loss,client_i_evaluation_accuracy,client_i_evaluation_dataset_size,client_i_central_evaluation_loss,client_i_central_evaluation_accuracy,client_i_cosine_similarity,client_i_importance_coefficient,client_i_tanh_val,tanh_normalization_value,client_i_q,client_i_mask_order,client_i_v_nonzero_fraction,client_i_v_sparsity,local_epochs,learning_rate,gamma
0,0,0.26781690822673493,0.9162785752259437,9405,0,0,1566,2.208853522047829,0.3354,0.809693437464291,0.08729108495505343,0,0,0,0,0,0,5,0.1,0.5
0,1,0.28220878502350794,0.911093042165176,8609,0,0,1435,2.208853522047829,0.3354,0.7956481086484385,0.08577689213322966,0,0,0,0,0,0,5,0.1,0.5
0,2,0.26263694078470656,0.9167413859356988,7807,0,0,1301,2.208853522047829,0.3354,0.8099991579317942,0.0873240439368934,0,0,0,0,0,0,5,0.1,0.5
0,3,0.2981634725216929,0.9053247680228408,7005,0,0,1167,2.208853522047829,0.3354,0.7894406658645801,0.08510768278765765,0,0,0,0,0,0,5,0.1,0.5
0,4,0.31857579918002193,0.9003063034015799,6203,0,0,1034,2.208853522047829,0.3354,0.7912216778033874,0.08529968936355788,0,0,0,0,0,0,5,0.1,0.5
0,5,0.3346582762478195,0.8946491390483244,5401,0,0,900,2.208853522047829,0.3354,0.7760073217650448,0.08365946655325758,0,0,0,0,0,0,5,0.1,0.5
0,6,0.3614017841923568,0.8829130434782608,4600,0,0,767,2.208853522047829,0.3354,0.7829703957362807,0.08441013866377259,0,0,0,0,0,0,5,0.1,0.5
0,7,0.3910142921600021,0.8743022643496577,3798,0,0,633,2.208853522047829,0.3354,0.7710259360340541,0.08312243544380514,0,0,0,0,0,0,5,0.1,0.5
0,8,0.4500860726817491,0.8540720961281709,2996,0,0,500,2.208853522047829,0.3354,0.7750923829423525,0.08356082921867522,0,0,0,0,0,0,5,0.1,0.5
0,9,0.501604149836129,0.8371011850501368,2194,0,0,366,2.208853522047829,0.3354,0.7542938879932842,0.0813185939410595,0,0,0,0,0,0,5,0.1,0.5
0,10,0.5965246644548394,0.8150862068965518,1392,0,0,232,2.208853522047829,0.3354,0.7306746068840058,0.07877225655151107,0,0,0,0,0,0,5,0.1,0.5
0,11,0.9485572739651329,0.6888135593220339,590,0,0,99,2.208853522047829,0.3354,0.6897185780321017,0.07435688645152697,0,0,0,0,0,0,5,0.1,0.5
1,0,0.24113902802908552,0.9251461988304094,9405,0,0,1566,2.041708836159386,0.6692,0.7838124477011233,0.08535072982097819,0,0,0,0,0,0,5,0.1,0.5
1,1,0.268688269735619,0.9188988268091532,8609,0,0,1435,2.041708836159386,0.6692,0.7633587642763879,0.08363055845780139,0,0,0,0,0,0,5,0.1,0.5
1,2,0.23482088558719355,0.9275009606763162,7807,0,0,1301,2.041708836159386,0.6692,0.8038873596511403,0.0860741567643738,0,0,0,0,0,0,5,0.1,0.5
1,3,0.2658108953871343,0.9175731620271235,7005,0,0,1167,2.041708836159386,0.6692,0.7976065643944923,0.08438304984553831,0,0,0,0,0,0,5,0.1,0.5
1,4,0.27904851347371246,0.9132677736579075,6203,0,0,1034,2.041708836159386,0.6692,0.8099688641309865,0.08494255413975842,0,0,0,0,0,0,5,0.1,0.5
1,5,0.297328156592137,0.9085354563969635,5401,0,0,900,2.041708836159386,0.6692,0.8051241197324577,0.08368417542021812,0,0,0,0,0,0,5,0.1,0.5
1,6,0.3142461550577233,0.9025652173913044,4600,0,0,767,2.041708836159386,0.6692,0.8151762508110185,0.08453389002154332,0,0,0,0,0,0,5,0.1,0.5
1,7,0.34459950791186644,0.8919957872564508,3798,0,0,633,2.041708836159386,0.6692,0.8163342187992232,0.08371934909938611,0,0,0,0,0,0,5,0.1,0.5
1,8,0.3834698542635492,0.882109479305741,2996,0,0,500,2.041708836159386,0.6692,0.8222516523219173,0.08421722535308405,0,0,0,0,0,0,5,0.1,0.5
1,9,0.4276274821140628,0.870464904284412,2194,0,0,366,2.041708836159386,0.6692,0.8206133812945584,0.08267117737279092,0,0,0,0,0,0,5,0.1,0.5
1,10,0.4865354189479893,0.8535919540229885,1392,0,0,232,2.041708836159386,0.6692,0.8070059215557172,0.0805049338015385,0,0,0,0,0,0,5,0.1,0.5
