round,client_id,client_i_training_loss,client_i_training_accuracy,client_i_training_dataset_size,client_i_evaluation_loss,client_i_evaluation_accuracy,client_i_evaluation_dataset_size,client_i_central_evaluation_loss,client_i_central_evaluation_accuracy,client_i_cosine_similarity,client_i_importance_coefficient,client_i_tanh_val,tanh_normalization_value,client_i_q,client_i_mask_order,client_i_v_nonzero_fraction,client_i_v_sparsity,local_epochs,learning_rate,gamma,client_i_corrupted_labels,client_i_corruption_fraction
0,0,0.271687706455677,0.917022860180755,9405,0,0,1566,2.203519856967865,0.3931,0.792463403616692,0.08543257034940785,0.08522532579068355,0.0862810992512984,0.9877635603769069,196772,0.9877616585512775,0.01223834144872249,5,0.1,0.5,,
0,1,0.2762405072553331,0.9153908700197467,8609,0,0,1435,2.2035198325928027,0.3931,0.7990365980726847,0.0861412023130027,0.08592876810693038,0.0862810992512984,0.9959164736144848,198396,0.9959138597459967,0.004086140254003334,5,0.1,0.5,,
0,2,0.2709939349057214,0.9163058793390547,7807,0,0,1301,2.203519806694299,0.3931,0.8023291957107638,0.08649616517698315,0.0862810992512984,0.0862810992512984,0.9999999999884099,199209,0.9999949801716781,5.019828321906061e-06,5,0.1,0.5,,
0,3,0.29522552597485313,0.9079229122055674,7005,0,0,1167,2.2035197876512815,0.3931,0.7913479992833176,0.08531232270296242,0.08510595032291948,0.0862810992512984,0.9863799958558407,196496,0.9863761859344411,0.013623814065558904,5,0.1,0.5,,
0,4,0.30577282057498995,0.903595034660648,6203,0,0,1034,2.2035193077672406,0.3931,0.7863555595119887,0.08477410609884838,0.0845716076097247,0.0862810992512984,0.9801869510543102,195263,0.9801867376135737,0.019813262386426334,5,0.1,0.5,,
0,5,0.34409653337000035,0.8932790224032586,5401,0,0,900,2.203517953427836,0.3931,0.7767908231658447,0.08374296698625822,0.08354775464967013,0.0862810992512984,0.9683204708062935,192899,0.9684001807138196,0.031599819286180386,5,0.1,0.5,,
0,6,0.3555252305102638,0.8908260869565218,4600,0,0,767,2.203518585656017,0.3931,0.7816635466930101,0.08426827742157661,0.08406937535760839,0.0862810992512984,0.9743660672632065,194103,0.9743637367602028,0.025636263239797175,5,0.1,0.5,,
0,7,0.39926568070943114,0.8779884149552396,3798,0,0,633,2.2035188210277132,0.3931,0.7793194365857082,0.08401556751631808,0.0838184461943172,0.0862810992512984,0.971457792270587,193524,0.9714572561618393,0.02854274383816069,5,0.1,0.5,,
0,8,0.4240662279836041,0.8675567423230974,2996,0,0,500,2.203518874348162,0.3931,0.7788974819609497,0.08397007813725096,0.08377327623013976,0.0862810992512984,0.9709342713074922,193419,0.9709301741880427,0.029069825811957273,5,0.1,0.5,,
0,9,0.4953645125031471,0.8439380127620784,2194,0,0,366,2.2035168801633693,0.3932,0.7583044016618092,0.08175001374899273,0.08156838572128296,0.0862810992512984,0.9453795376756294,188329,0.9453792480297174,0.0546207519702826,5,0.1,0.5,,
0,10,0.6136119671843269,0.8079022988505747,1392,0,0,232,2.203523135413758,0.3931,0.7342646252079572,0.07915837370138348,0.07899345032974242,0.0862810992512984,0.9155359750199074,182383,0.9155313488278701,0.08446865117212987,5,0.1,0.5,,
0,11,0.9725843747979717,0.6983050847457627,590,0,0,99,2.2035572460284247,0.3929,0.6951201900292144,0.07493835584701536,0.0747983917039048,0.0862810992512984,0.8669151454037864,172698,0.8669143115305457,0.13308568846945434,5,0.1,0.5,,
1,0,0.24509647228330578,0.9259117490696438,9405,0,0,1566,2.0395632612819488,0.732,0.7845311881097469,0.08400476782761652,0.08380772236946646,0.08520775054891384,0.9835692390491254,195936,0.983565082074193,0.01643491792580698,5,0.1,0.5,,
1,1,0.24890133612453644,0.9245440817748868,8609,0,0,1435,2.0395642755130607,0.732,0.7929263635291998,0.08476741990988088,0.08456496923901277,0.08520775054891384,0.9924563046582888,197707,0.9924551980322273,0.007544801967772741,5,0.1,0.5,,
1,2,0.24456479974037618,0.9241962341488408,7807,0,0,1301,2.039564170776465,0.732,0.8047392259551315,0.08541486654511818,0.08520775054891384,0.08520775054891384,0.9999999999882639,199209,0.9999949801716781,5.019828321906061e-06,5,0.1,0.5,,
