round,client_id,client_i_training_loss,client_i_training_accuracy,client_i_training_dataset_size,client_i_evaluation_loss,client_i_evaluation_accuracy,client_i_evaluation_dataset_size,client_i_central_evaluation_loss,client_i_central_evaluation_accuracy,client_i_cosine_similarity,client_i_importance_coefficient,client_i_tanh_val,tanh_normalization_value,client_i_q,client_i_mask_order,client_i_v_nonzero_fraction,client_i_v_sparsity,local_epochs,learning_rate,gamma
0,0,1.7376182209472266,0.4767464114832536,9405,0,0,1566,2.245164369241879,0.2213,0.9839667977801402,0.08685209768521082,0,0,0,0,0,0,5,0.001,0.1
0,1,1.8106329209274716,0.4700894412823789,8609,0,0,1435,2.245164369241879,0.2213,0.9883410019914446,0.08723819690351002,0,0,0,0,0,0,5,0.001,0.1
0,2,1.8832629093381226,0.44513897784039963,7807,0,0,1301,2.245164369241879,0.2213,0.9928222813913854,0.08763374736016816,0,0,0,0,0,0,5,0.001,0.1
0,3,1.949801955702098,0.41912919343326194,7005,0,0,1167,2.245164369241879,0.2213,0.9951768654085708,0.08784158014632515,0,0,0,0,0,0,5,0.001,0.1
0,4,2.008281984034273,0.4159277768821538,6203,0,0,1034,2.245164369241879,0.2213,0.9973383231728271,0.0880323661985651,0,0,0,0,0,0,5,0.001,0.1
0,5,2.0709124538320056,0.35748935382336605,5401,0,0,900,2.245164369241879,0.2213,0.9962820153357579,0.0879391287522836,0,0,0,0,0,0,5,0.001,0.1
0,6,2.1270415923661656,0.3406086956521739,4600,0,0,767,2.245164369241879,0.2213,0.990188302316817,0.08740125312519872,0,0,0,0,0,0,5,0.001,0.1
0,7,2.174435306597157,0.3228541337546077,3798,0,0,633,2.245164369241879,0.2213,0.9751683754720694,0.08607548465771815,0,0,0,0,0,0,5,0.001,0.1
0,8,2.2059212192575983,0.3074766355140187,2996,0,0,500,2.245164369241879,0.2213,0.9455395907853504,0.08346023167589958,0,0,0,0,0,0,5,0.001,0.1
0,9,2.2338618810626043,0.2721969006381039,2194,0,0,366,2.245164369241879,0.2213,0.9000078031180099,0.07944126347576551,0,0,0,0,0,0,5,0.001,0.1
0,10,2.2584788322448732,0.2206896551724138,1392,0,0,232,2.245164369241879,0.2213,0.8328927495502997,0.07351719855633781,0,0,0,0,0,0,5,0.001,0.1
0,11,2.2743368424867327,0.18440677966101696,590,0,0,99,2.245164369241879,0.2213,0.7314990673818582,0.0645674514630173,0,0,0,0,0,0,5,0.001,0.1
1,0,1.5313156167260644,0.549920255183413,9405,0,0,1566,2.17495837988564,0.3661,0.973702786769181,0.08562589654751575,0,0,0,0,0,0,5,0.001,0.1
1,1,1.6004413639616084,0.5380415843884307,8609,0,0,1435,2.17495837988564,0.3661,0.9790795501957703,0.08604075038486979,0,0,0,0,0,0,5,0.001,0.1
1,2,1.6638544766140766,0.5236070193416165,7807,0,0,1301,2.17495837988564,0.3661,0.9827454508183833,0.08640563342123878,0,0,0,0,0,0,5,0.001,0.1
1,3,1.7259048199544758,0.5041541755888651,7005,0,0,1167,2.17495837988564,0.3661,0.986275970513267,0.08664970797215452,0,0,0,0,0,0,5,0.001,0.1
1,4,1.7853369098348715,0.5198774786393681,6203,0,0,1034,2.17495837988564,0.3661,0.9903770365422231,0.08690183176464752,0,0,0,0,0,0,5,0.001,0.1
1,5,1.8659460941009973,0.47054249213108684,5401,0,0,900,2.17495837988564,0.3661,0.9943200043887026,0.08697269323787148,0,0,0,0,0,0,5,0.001,0.1
1,6,1.9422570119301479,0.462,4600,0,0,767,2.17495837988564,0.3661,0.9963318302929893,0.08670484646510682,0,0,0,0,0,0,5,0.001,0.1
1,7,2.023432478183458,0.44539231174302263,3798,0,0,633,2.17495837988564,0.3661,0.9950957878955325,0.08584249433958115,0,0,0,0,0,0,5,0.001,0.1
1,8,2.0804366781356487,0.4236315086782376,2996,0,0,500,2.17495837988564,0.3661,0.9860923963519111,0.08392715007777501,0,0,0,0,0,0,5,0.001,0.1
1,9,2.135614950760551,0.3814038286235187,2194,0,0,366,2.17495837988564,0.3661,0.9685494946687642,0.08086278917182094,0,0,0,0,0,0,5,0.001,0.1
1,10,2.181015581434423,0.3333333333333333,1392,0,0,232,2.17495837988564,0.3661,0.932867973603449,0.07602529084848603,0,0,0,0,0,0,5,0.001,0.1
1,11,2.2104743179522064,0.2803389830508475,590,0,0,99,2.17495837988564,0.3661,0.8582425269792057,0.0680409157689323,0,0,0,0,0,0,5,0.001,0.1
2,0,1.391081849896178,0.5921956406166933,9405,0,0,1566,2.0888361820397665,0.471,0.9801562713305205,0.08477518489378502,0,0,0,0,0,0,5,0.001,0.1
2,1,1.4492617265383403,0.586734812405622,8609,0,0,1435,2.0888361820397665,0.471,0.9849779181662757,0.08518828537380732,0,0,0,0,0,0,5,0.001,0.1
2,2,1.506879059457388,0.5786345587293454,7807,0,0,1301,2.0888361820397665,0.471,0.987956644522174,0.08551058457566883,0,0,0,0,0,0,5,0.001,0.1
2,3,1.5599802177790638,0.5603426124197002,7005,0,0,1167,2.0888361820397665,0.471,0.9903100942111459,0.08573791138417894,0,0,0,0,0,0,5,0.001,0.1
2,4,1.6093356447121532,0.5766564565532807,6203,0,0,1034,2.0888361820397665,0.471,0.9928530102050209,0.08597637231087239,0,0,0,0,0,0,5,0.001,0.1
2,5,1.6879556584640367,0.5428254027032031,5401,0,0,900,2.0888361820397665,0.471,0.9954950703821923,0.08610606677593864,0,0,0,0,0,0,5,0.001,0.1
2,6,1.7638449235094917,0.5444782608695652,4600,0,0,767,2.0888361820397665,0.471,0.9971228227343287,0.08599351211910958,0,0,0,0,0,0,5,0.001,0.1
2,7,1.8608319236450837,0.514218009478673,3798,0,0,633,2.0888361820397665,0.471,0.9961364590186059,0.08542864559172338,0,0,0,0,0,0,5,0.001,0.1
2,8,1.9342330950371762,0.5087449933244326,2996,0,0,500,2.0888361820397665,0.471,0.9897269136275111,0.08403685319481881,0,0,0,0,0,0,5,0.001,0.1
2,9,2.0128246559612992,0.4754785779398359,2194,0,0,366,2.0888361820397665,0.471,0.9805487876181755,0.081845129013053,0,0,0,0,0,0,5,0.001,0.1
2,10,2.080218400738456,0.4579022988505747,1392,0,0,232,2.0888361820397665,0.471,0.9579089199759301,0.07812015183296647,0,0,0,0,0,0,5,0.001,0.1
2,11,2.1248067680158114,0.42610169491525424,590,0,0,99,2.0888361820397665,0.471,0.8993003915219943,0.07128130293407756,0,0,0,0,0,0,5,0.001,0.1
3,0,1.2813827385302303,0.6202232854864433,9405,0,0,1566,1.987160879963884,0.5458,0.9827092382442574,0.08418602623664438,0,0,0,0,0,0,5,0.001,0.1
3,1,1.3375626638200548,0.6098269253107214,8609,0,0,1435,1.987160879963884,0.5458,0.9869557754129258,0.08457865858656526,0,0,0,0,0,0,5,0.001,0.1
3,2,1.383852164325167,0.6061227103881133,7807,0,0,1301,1.987160879963884,0.5458,0.9897230253832613,0.0848672687413559,0,0,0,0,0,0,5,0.001,0.1
3,3,1.4282039499718304,0.5962598144182727,7005,0,0,1167,1.987160879963884,0.5458,0.9923608986320693,0.08509310378941176,0,0,0,0,0,0,5,0.001,0.1
3,4,1.4660409244679913,0.6105110430436885,6203,0,0,1034,1.987160879963884,0.5458,0.994434197305734,0.08530747918942445,0,0,0,0,0,0,5,0.001,0.1
3,5,1.5373473739482948,0.5850768376226625,5401,0,0,900,1.987160879963884,0.5458,0.9964645746273005,0.0854533782646663,0,0,0,0,0,0,5,0.001,0.1
3,6,1.603929794414176,0.5890434782608696,4600,0,0,767,1.987160879963884,0.5458,0.9970494392731031,0.08540294419271441,0,0,0,0,0,0,5,0.001,0.1
3,7,1.7043848107842838,0.5553975776724592,3798,0,0,633,1.987160879963884,0.5458,0.9967241217715358,0.08504399565620833,0,0,0,0,0,0,5,0.001,0.1
3,8,1.7825251508266369,0.5564753004005341,2996,0,0,500,1.987160879963884,0.5458,0.9914090185414793,0.08401305617354464,0,0,0,0,0,0,5,0.001,0.1
3,9,1.8750241863554802,0.5409298085688241,2194,0,0,366,1.987160879963884,0.5458,0.9854073942629312,0.08246646368756622,0,0,0,0,0,0,5,0.001,0.1
3,10,1.9616813388737766,0.5349137931034482,1392,0,0,232,1.987160879963884,0.5458,0.9702101924017851,0.07967571941894293,0,0,0,0,0,0,5,0.001,0.1
3,11,2.020147569555985,0.536271186440678,590,0,0,99,1.987160879963884,0.5458,0.9225880799933158,0.0739119060629554,0,0,0,0,0,0,5,0.001,0.1
4,0,1.1946190196640638,0.6367889420520999,9405,0,0,1566,1.8720509545109905,0.589,0.9831049906704128,0.08375375105674727,0,0,0,0,0,0,5,0.001,0.1
4,1,1.2464383558211503,0.6264606806830062,8609,0,0,1435,1.8720509545109905,0.589,0.9878275547089728,0.08414882619861858,0,0,0,0,0,0,5,0.001,0.1
4,2,1.285097725664983,0.6235429742538747,7807,0,0,1301,1.8720509545109905,0.589,0.9905102577783433,0.08441365523340222,0,0,0,0,0,0,5,0.001,0.1
