round,time_to_normalize_gradients,time_to_aggregate_gradients,time_to_update_server_model,time_to_compute_cosine_similarities,time_to_normalize_importance_coefficient,time_to_compute_tanh_vals,time_to_compute_sparsified_gradients,round_total_server_only_computation_time,round_duration,total_server_only_computation_time,total_time,round_clients_local_training_dataset_average_accuracy,round_clients_local_testing_dataset_average_accuracy,round_clients_central_testing_dataset_average_accuracy,round_server_central_testing_dataset_loss,round_server_central_testing_dataset_accuracy,flattened_aggregated_gradient_norm,aggregated_gradient_non_zero_fraction,aggregated_gradient_sparsity
0,0.010586893999999347,0.007459663999998867,0.00030182800000133625,0.0009431131184101105,6.079673767089844e-06,1.3265758752822876e-05,0.018948784098029137,0.03825962864895871,29.333179386,0.03825962864895871,29.333179386,0.3407505252294359,0.0,0.18119166666666667,2.2613227291229054,0.1812,0.09733489285023077,1.0,0.0
1,0.0030035269999970637,0.0057253040000020405,0.0003056649999990668,0.0009701438248157501,5.841255187988281e-06,6.971880793571472e-06,0.017362084239721298,0.02737953720051678,15.240722925999997,0.06563916584947549,44.573902312,0.4665527601239272,0.0,0.33769166666666667,2.193677289798237,0.3377,0.09706307253266863,1.0,0.0
2,0.0029226149999956874,0.0018512599999951362,0.0002923799999976495,0.0009870249778032303,6.042420864105225e-06,7.525086402893066e-06,0.01684051938354969,0.022907366868608392,15.166287644999997,0.08854653271808388,59.740189957,0.548812640378074,0.0,0.4715916666666668,2.1084141586535274,0.4716,0.09792654761553637,1.0,0.0
3,0.003077856000004431,0.0018276259999936428,0.0002929110000025048,0.000981394201517105,5.843117833137512e-06,7.653608918190002e-06,0.018501603975892067,0.024694887904161078,15.302429175,0.11324142062224496,75.042619132,0.5894925777807828,0.0,0.5489166666666666,2.0060615512890556,0.5489,0.09836481675602901,1.0,0.0
4,0.0029786499999886473,0.0018877090000017915,0.00030126699999755147,0.0009795036166906357,6.284564733505249e-06,1.4437362551689148e-05,0.018137168139219284,0.024305019683183104,15.216621945,0.13754644030542806,90.259241077,0.6129930004779421,0.0,0.5963250000000001,1.8883948063317197,0.5963,0.09856179940261521,1.0,0.0
5,0.00296718799999951,0.0019082780000019284,0.0002877409999939573,0.0009812042117118835,5.770474672317505e-06,7.051974534988403e-06,0.017200687900185585,0.02335792156110017,15.34994198999999,0.16090436186652823,105.60918306699999,0.6312324280738842,0.0,0.6256000000000002,1.7591102100408877,0.6256,0.09863694033551637,1.0,0.0
6,0.002958121000006031,0.0018874079999875448,0.0002818389999958981,0.0009674578905105591,5.491077899932861e-06,7.45430588722229e-06,0.01647477224469185,0.022582543518979037,15.232991069000008,0.18348690538550727,120.842174136,0.6452867996083718,0.0,0.641225,1.6232179662290092,0.6412,0.09868917211083016,1.0,0.0
7,0.003046648000008645,0.0018424639999921055,0.0002966680000042743,0.0009631011635065079,5.479902029037476e-06,7.4729323387146e-06,0.016832957044243813,0.022994791042123097,15.391302311000004,0.20648169642763037,136.233476447,0.6569727474383945,0.0,0.6521999999999999,1.4863367979518902,0.6522,0.0986960232010971,1.0,0.0
8,0.002970234000002847,0.0019368209999868213,0.00029450400000996524,0.0009601954370737076,6.07222318649292e-06,7.22147524356842e-06,0.017343226820230484,0.023518274955733887,15.204319312999985,0.22999997138336425,151.43779575999997,0.6682099287090625,0.0,0.6608999999999999,1.3549639523600618,0.6609,0.09864171472399197,1.0,0.0
9,0.003014997999997604,0.0018660480000107782,0.00029288999999721455,0.0009715557098388672,5.420297384262085e-06,7.852911949157715e-06,0.01829325407743454,0.024452018996612424,15.256138582000005,0.2544519903799767,166.69393434199998,0.6790412829187628,0.0,0.6688999999999999,1.2344550617967551,0.6689,0.09852425107191033,1.0,0.0
10,0.0029131169999914164,0.001816013999984989,0.0002832429999841679,0.000982368364930153,5.990266799926758e-06,7.74674117565155e-06,0.016826584935188293,0.022835064308054598,15.049973561999991,0.2772870546880313,181.74390790399997,0.6886360970425683,0.0,0.6790000000000002,1.1284316321150563,0.679,0.09842372760032599,1.0,0.0
11,0.002952671000002738,0.0018993809999869882,0.00029813099999387305,0.0009744036942720413,5.709007382392883e-06,7.76536762714386e-06,0.01831228844821453,0.024450349517479708,15.278447323000023,0.301737404205511,197.022355227,0.6978863320562647,0.0,0.6865833333333334,1.038285733221438,0.6866,0.09818548032341853,1.0,0.0
12,0.0030475199999955294,0.005467398999996931,0.000282670999979473,0.0008928775787353516,5.9604644775390625e-06,7.603317499160767e-06,0.018098436295986176,0.02780246765667016,15.213480317000005,0.32953987186218114,212.235835544,0.7073761983234891,0.0,0.6971833333333334,0.963236497042659,0.6972,0.0979244979378512,1.0,0.0
