round,client_id,client_i_training_loss,client_i_training_accuracy,client_i_training_dataset_size,client_i_evaluation_loss,client_i_evaluation_accuracy,client_i_evaluation_dataset_size,client_i_central_evaluation_loss,client_i_central_evaluation_accuracy,client_i_cosine_similarity,client_i_importance_coefficient,client_i_tanh_val,tanh_normalization_value,client_i_q,client_i_mask_order,client_i_v_nonzero_fraction,client_i_v_sparsity,local_epochs,learning_rate,gamma
0,0,2.155593290864205,0.3727591706539075,9405,0,0,1566,2.2692172169304503,0.1457,0.9750047476908719,0.08580428966123914,0,0,0,0,0,0,5,0.001,0.1
0,1,2.1778609933676543,0.3964223487048438,8609,0,0,1435,2.2692172169304503,0.1457,0.9842113302823342,0.08661450548976597,0,0,0,0,0,0,5,0.001,0.1
0,2,2.201287504688638,0.38468041501216854,7807,0,0,1301,2.2692172169304503,0.1457,0.9919595782355487,0.08729638207889978,0,0,0,0,0,0,5,0.001,0.1
0,3,2.2145472474294166,0.3415560314061385,7005,0,0,1167,2.2692172169304503,0.1457,0.9951137671125373,0.08757396322574892,0,0,0,0,0,0,5,0.001,0.1
0,4,2.22881457854792,0.2881831371916814,6203,0,0,1034,2.2692172169304503,0.1457,0.9938401168591179,0.08746187694562534,0,0,0,0,0,0,5,0.001,0.1
0,5,2.245981017231236,0.32834660248102204,5401,0,0,900,2.2692172169304503,0.1457,0.9923500418193374,0.08733074442485238,0,0,0,0,0,0,5,0.001,0.1
0,6,2.255907568335533,0.2602608695652174,4600,0,0,767,2.2692172169304503,0.1457,0.9802928042669373,0.0862696596394596,0,0,0,0,0,0,5,0.001,0.1
0,7,2.2633394922528947,0.23807266982622433,3798,0,0,633,2.2692172169304503,0.1457,0.9686107288795425,0.08524159061440263,0,0,0,0,0,0,5,0.001,0.1
0,8,2.270623706756754,0.22289719626168225,2996,0,0,500,2.2692172169304503,0.1457,0.9391190919585424,0.08264620945041687,0,0,0,0,0,0,5,0.001,0.1
0,9,2.2816205259682474,0.11859617137648132,2194,0,0,366,2.2692172169304503,0.1457,0.9026418215590865,0.07943606479951246,0,0,0,0,0,0,5,0.001,0.1
0,10,2.2894643696871673,0.12255747126436782,1392,0,0,232,2.2692172169304503,0.1457,0.8708844480735228,0.07664128982032498,0,0,0,0,0,0,5,0.001,0.1
0,11,2.2932178447121068,0.14,590,0,0,99,2.2692172169304503,0.1457,0.7690951099766832,0.06768342384975212,0,0,0,0,0,0,5,0.001,0.1
1,0,1.9877199486810333,0.48708133971291867,9405,0,0,1566,2.2263122290468065,0.4062,0.9607701944346083,0.0846673787821517,0,0,0,0,0,0,5,0.001,0.1
1,1,2.028094727286586,0.493135091183645,8609,0,0,1435,2.2263122290468065,0.4062,0.969020745503556,0.08544001125899389,0,0,0,0,0,0,5,0.001,0.1
1,2,2.0764232228036787,0.4857691815037787,7807,0,0,1301,2.2263122290468065,0.4062,0.9781822521513663,0.08616273019225745,0,0,0,0,0,0,5,0.001,0.1
1,3,2.1052237348469425,0.4598429693076374,7005,0,0,1167,2.2263122290468065,0.4062,0.985733498977168,0.08658182008153861,0,0,0,0,0,0,5,0.001,0.1
1,4,2.1355205447403427,0.4446558117040142,6203,0,0,1034,2.2263122290468065,0.4062,0.9912439847994319,0.08669229545778596,0,0,0,0,0,0,5,0.001,0.1
1,5,2.168335554303502,0.4620255508239215,5401,0,0,900,2.2263122290468065,0.4062,0.9955520940743882,0.08675165592157158,0,0,0,0,0,0,5,0.001,0.1
1,6,2.1871461590131123,0.4181304347826087,4600,0,0,767,2.2263122290468065,0.4062,0.9944965747284195,0.08605837985181329,0,0,0,0,0,0,5,0.001,0.1
1,7,2.203686637637996,0.4173249078462349,3798,0,0,633,2.2263122290468065,0.4062,0.990789087932127,0.08529894403196955,0,0,0,0,0,0,5,0.001,0.1
1,8,2.21561441167872,0.35700934579439253,2996,0,0,500,2.2263122290468065,0.4062,0.9783867201695068,0.08328230567041159,0,0,0,0,0,0,5,0.001,0.1
1,9,2.235325685445813,0.3040109389243391,2194,0,0,366,2.2263122290468065,0.4062,0.9590028669067895,0.0806558524118067,0,0,0,0,0,0,5,0.001,0.1
1,10,2.2462058782577516,0.33706896551724136,1392,0,0,232,2.2263122290468065,0.4062,0.9354624521887119,0.07815146225303875,0,0,0,0,0,0,5,0.001,0.1
1,11,2.257628295296117,0.20745762711864407,590,0,0,99,2.2263122290468065,0.4062,0.8640749454246907,0.07025716408666076,0,0,0,0,0,0,5,0.001,0.1
2,0,1.8111676213692645,0.5578947368421052,9405,0,0,1566,2.1752527956002816,0.5428,0.9742320380602696,0.08409506824549495,0,0,0,0,0,0,5,0.001,0.1
2,1,1.8601920894340234,0.5662446277151818,8609,0,0,1435,2.1752527956002816,0.5428,0.9788782575663076,0.08472429643256857,0,0,0,0,0,0,5,0.001,0.1
2,2,1.922716199081452,0.5459971820161393,7807,0,0,1301,2.1752527956002816,0.5428,0.9844228915516339,0.08535189856854626,0,0,0,0,0,0,5,0.001,0.1
2,3,1.9653221431932493,0.5472947894361171,7005,0,0,1167,2.1752527956002816,0.5428,0.9889066644924938,0.0857571340392949,0,0,0,0,0,0,5,0.001,0.1
2,4,2.0135476304083757,0.542995324842818,6203,0,0,1034,2.1752527956002816,0.5428,0.9928859322101887,0.08595503276584479,0,0,0,0,0,0,5,0.001,0.1
2,5,2.0657607628748966,0.5381596000740604,5401,0,0,900,2.1752527956002816,0.5428,0.9963832781519771,0.0861056209520029,0,0,0,0,0,0,5,0.001,0.1
2,6,2.0988009504146046,0.5158260869565218,4600,0,0,767,2.1752527956002816,0.5428,0.9961538168730062,0.08566928501450416,0,0,0,0,0,0,5,0.001,0.1
2,7,2.1273686801686007,0.5199052132701422,3798,0,0,633,2.1752527956002816,0.5428,0.9934839184490059,0.08511256589505736,0,0,0,0,0,0,5,0.001,0.1
2,8,2.1471766055898462,0.4384512683578104,2996,0,0,500,2.1752527956002816,0.5428,0.9849148789163217,0.08358606747858598,0,0,0,0,0,0,5,0.001,0.1
2,9,2.1777601891669676,0.4725615314494075,2194,0,0,366,2.1752527956002816,0.5428,0.9720266332535098,0.08154170786710513,0,0,0,0,0,0,5,0.001,0.1
2,10,2.1930018630894748,0.5116379310344827,1392,0,0,232,2.1752527956002816,0.5428,0.9557315227544098,0.07946193577038213,0,0,0,0,0,0,5,0.001,0.1
