round,client_id,client_i_training_loss,client_i_training_accuracy,client_i_training_dataset_size,client_i_evaluation_loss,client_i_evaluation_accuracy,client_i_evaluation_dataset_size,client_i_central_evaluation_loss,client_i_central_evaluation_accuracy,client_i_cosine_similarity,client_i_importance_coefficient,client_i_tanh_val,tanh_normalization_value,client_i_q,client_i_mask_order,client_i_v_nonzero_fraction,client_i_v_sparsity,local_epochs,learning_rate,gamma,client_i_corrupted_labels,client_i_corruption_fraction
0,0,1.8651257437913595,0.445337586390218,9405,0,0,1566,2.259618801049912,0.1008,0.9773419300515951,0.08731173522842446,0.08709054071166937,0.0887257440516371,0.9815701366223805,203108,0.981567933810808,0.01843206618919202,5,0.001,0.1,,
0,1,1.9142567316249566,0.42292949239168315,8609,0,0,1435,2.2596187995264705,0.1008,0.9837640506423655,0.08788546124527176,0.08765988664259441,0.0887257440516371,0.9879870558266565,204436,0.9879858110785706,0.012014188921429358,5,0.001,0.1,,
0,2,1.988438032396504,0.4080184449852696,7807,0,0,1301,2.259618803335074,0.1008,0.9889780957715671,0.0883512627358165,0.08812208988920804,0.0887257440516371,0.9931964034804718,205514,0.9931955036197214,0.00680449638027858,5,0.001,0.1,,
0,3,2.0518154231380654,0.3687651677373305,7005,0,0,1167,2.2596187995264705,0.1008,0.9938163261153545,0.0887834904687744,0.08855094479524735,0.0887257440516371,0.9980298924595542,206514,0.9980282425261693,0.0019717574738307153,5,0.001,0.1,,
0,4,2.108823971527139,0.3568273416088989,6203,0,0,1034,2.2596188002881914,0.1008,0.9957884723487149,0.08895967395631782,0.0887257440516371,0.0887257440516371,0.9999999999887292,206921,0.9999951672610935,4.83273890650171e-06,5,0.001,0.1,,
0,5,2.155156585168556,0.35726717274578784,5401,0,0,900,2.2596188025733532,0.1008,0.9924384364287239,0.08866039543335857,0.08842881365058343,0.0887257440516371,0.9966533906790623,206229,0.9966509119378316,0.0033490880621683816,5,0.001,0.1,,
0,6,2.1979648244049814,0.3084782608695652,4600,0,0,767,2.259618805620236,0.1008,0.9797935370858223,0.08753075178514304,0.08730789193057831,0.0887257440516371,0.9840198339591534,203615,0.984018132436377,0.015981867563622965,5,0.001,0.1,,
0,7,2.220082069445057,0.2628751974723539,3798,0,0,633,2.2596187941944255,0.1008,0.963763629772671,0.08609870535387189,0.08588658478084112,0.0887257440516371,0.9680007273862742,200300,0.9679976029615024,0.03200239703849761,5,0.001,0.1,,
0,8,2.2456447951337126,0.20841121495327103,2996,0,0,500,2.2596188086671187,0.1008,0.9273141066271694,0.08284245386580326,0.08265346027422694,0.0887257440516371,0.9315611963219181,192760,0.9315587516068857,0.06844124839311427,5,0.001,0.1,,
0,9,2.2620325240536014,0.13773928896991797,2194,0,0,366,2.2596188711282164,0.1008,0.8795115745637699,0.07857197094223989,0.07841067977512052,0.0887257440516371,0.8837421496133397,182865,0.8837388001275843,0.11626119987241568,5,0.001,0.1,,
0,10,2.278676125136289,0.10416666666666667,1392,0,0,232,2.2596199215410615,0.1008,0.8010662445386779,0.07156398563591457,0.07144206602793364,0.0887257440516371,0.8052010923182586,166613,0.805197127419994,0.19480287258000595,5,0.001,0.1,,
0,11,2.2927131627735338,0.09322033898305085,590,0,0,99,2.259628220488088,0.1008,0.7101300032699475,0.06344011334906367,0.06335514209681016,0.0887257440516371,0.7140559121062351,147753,0.7140516716443878,0.28594832835561224,5,0.001,0.1,,
1,0,1.591974993790088,0.5474534821903243,9405,0,0,1566,2.1996771451383355,0.3007,0.971796441205097,0.08597749123166137,0.0857662635432281,0.08736932568772954,0.9816518883158986,203125,0.9816500903722175,0.01834990962778249,5,0.001,0.1,,
1,1,1.6386534504978745,0.5294459286792891,8609,0,0,1435,2.1996771420914527,0.3007,0.9756412118575182,0.08645940757669188,0.08624461517462688,0.08736932568772954,0.9871269406598184,204258,0.987125583553223,0.012874416446777004,5,0.001,0.1,,
1,2,1.7026599488297447,0.5176636351991802,7807,0,0,1301,2.199677140568011,0.3007,0.9805053117186987,0.08690762091569305,0.08668947741653112,0.08736932568772954,0.9922186846832203,205311,0.9922144576217126,0.0077855423782874356,5,0.001,0.1,,
1,3,1.7771883231864127,0.4955032119914347,7005,0,0,1167,2.199677140568011,0.3007,0.9855327210473649,0.08734032358371586,0.0871189121604356,0.08736932568772954,0.9971338507385751,206328,0.99712935308957,0.0028706469104300414,5,0.001,0.1,,
