round,time_to_normalize_gradients,time_to_aggregate_gradients,time_to_update_server_model,time_to_compute_cosine_similarities,time_to_normalize_importance_coefficient,time_to_compute_tanh_vals,time_to_compute_sparsified_gradients,round_total_server_only_computation_time,round_duration,total_server_only_computation_time,total_time,round_clients_local_training_dataset_average_accuracy,round_clients_local_testing_dataset_average_accuracy,round_clients_central_testing_dataset_average_accuracy,round_server_central_testing_dataset_loss,round_server_central_testing_dataset_accuracy,flattened_aggregated_gradient_norm,aggregated_gradient_non_zero_fraction,aggregated_gradient_sparsity
0,0.011076811000002351,0.007924575000000544,0.0003052329999988501,0.0009292382746934891,6.232410669326782e-06,2.1848827600479126e-06,0.031327612698078156,0.051571887266202765,27.33906756,0.051571887266202765,27.33906756,0.3483188207896955,0.23180693983240477,0.2309166666666667,2.259283337730188,0.2309,0.09884401047266103,1.0,0.0
1,0.004133819999999844,0.007777869999998188,0.0002998440000041569,0.0009124130010604858,5.681067705154419e-06,3.0230730772018433e-06,0.02673335187137127,0.0398660030132163,14.234551747000001,0.09143789027941907,41.573619307,0.4343968252882546,0.3752149267417518,0.3733583333333334,2.1989877498187957,0.3736,0.09944589553819429,1.0,0.0
2,0.002984971000003611,0.0018851230000009878,0.0003051940000062814,0.0010013729333877563,5.532056093215942e-06,1.7918646335601807e-06,0.026832936331629753,0.033016921185755166,14.268427790000004,0.12445481146517423,55.842047097000005,0.4945393605644775,0.4609058033179944,0.4594499999999999,2.1244718327689855,0.4593,0.09965033766315291,1.0,0.0
3,0.0030365780000067844,0.0018955729999987625,0.00029906199999629735,0.0009950585663318634,5.587935447692871e-06,1.9315630197525024e-06,0.034547507762908936,0.04078129882771009,14.123144132,0.16523611029288432,69.965191229,0.5361601978420474,0.500220938140719,0.4991333333333334,2.0337126643512957,0.4989,0.09971522483302941,1.0,0.0
4,0.00300393599999893,0.0018554680000022472,0.0002848249999942709,0.0009925849735736847,5.802139639854431e-06,1.7527490854263306e-06,0.0361164566129446,0.04226082547523902,14.23687773399999,0.20749693576812334,84.20206896299999,0.5724518397762296,0.5588327072287361,0.5580583333333333,1.9279855074593053,0.558,0.09971736904785408,1.0,0.0
5,0.0030449940000067954,0.0019092189999980747,0.00029786000000342483,0.0010082554072141647,5.820766091346741e-06,1.8440186977386475e-06,0.0006222520023584366,0.006890245194369982,14.104376545000008,0.21438718096249332,98.306445508,0.6024101892026785,0.5902955934416404,0.5891500000000001,1.8093282475639074,0.5891,0.09971574067979619,1.0,0.0
6,0.003046056000002295,0.0018817269999971131,0.0003002949999881821,0.0009988155215978622,5.366280674934387e-06,1.8347054719924927e-06,0.0006008781492710114,0.006834972657003391,14.319942499999996,0.2212221536194967,112.62638800799999,0.6254466949438301,0.6141876007822124,0.6137333333333334,1.6807814333766413,0.6137,0.09970177902311118,1.0,0.0
7,0.0030609829999974636,0.0019068240000024161,0.0002892539999947985,0.0009580012410879135,5.710870027542114e-06,1.6614794731140137e-06,0.0006407834589481354,0.006863218049531383,14.198143419000004,0.2280853716690281,126.824531427,0.6457599039142641,0.6329362399520829,0.6321666666666667,1.5475136833830763,0.632,0.09966839266898159,1.0,0.0
8,0.0029610560000037367,0.0018457999999839103,0.0003029399999832094,0.0010132528841495514,5.9194862842559814e-06,1.7434358596801758e-06,0.0006637796759605408,0.006794491482224885,14.081383040999981,0.23487986315125298,140.905914468,0.6620235041455668,0.6504080313551791,0.6496416666666667,1.416167584090187,0.6496,0.09962409335802656,1.0,0.0
9,0.002989839999997912,0.001875655999981518,0.0003017280000108258,0.0009778477251529694,6.120651960372925e-06,1.7136335372924805e-06,0.0006469059735536575,0.006799811984194548,14.229614400000003,0.24167967513544752,155.135528868,0.6777874556650643,0.6634477432940269,0.6629416666666668,1.292668369631417,0.6629,0.09956360860890949,1.0,0.0
10,0.003030537000000777,0.001889160999979822,0.00028987499999288957,0.0009893495589494705,6.051734089851379e-06,1.8831342458724976e-06,0.0006142128258943558,0.006821070253153039,14.098129567,0.24850074538860056,169.233658435,0.6908173519771892,0.6791663085826204,0.6791,1.1810757515910335,0.6791,0.09948305517299125,1.0,0.0
