round,client_id,client_i_training_loss,client_i_training_accuracy,client_i_training_dataset_size,client_i_evaluation_loss,client_i_evaluation_accuracy,client_i_evaluation_dataset_size,client_i_central_evaluation_loss,client_i_central_evaluation_accuracy,client_i_cosine_similarity,client_i_importance_coefficient,client_i_tanh_val,tanh_normalization_value,client_i_q,client_i_mask_order,client_i_v_nonzero_fraction,client_i_v_sparsity,client_i_v_cosine_similarity,client_i_reward_gradient_norm,local_epochs,learning_rate,gamma,client_0_cosine_similarity,client_1_cosine_similarity,client_2_cosine_similarity,client_3_cosine_similarity,client_4_cosine_similarity,client_5_cosine_similarity,client_6_cosine_similarity,client_7_cosine_similarity,client_8_cosine_similarity,client_9_cosine_similarity,client_10_cosine_similarity,client_11_cosine_similarity
0,0,0.2867455937490157,0.9108108108108108,8214,2.1983812077100886,0.3535427319211103,1369,2.2005762650182072,0.3587,0.7845408825172109,0.0830451702018876,,,0.8169472333817477,,0.8169619998996034,0.18303800010039661,0,0.39359925522604555,5,0.1,0.5,1.0,0.5451331743373383,0.5394470119554078,0.5627634287711221,0.5569940150447499,0.5748880798078835,0.5525832878457377,0.564041481666992,0.5625634869148501,0.5435247102151091,0.5630237487293351,0.5759746234267565
0,1,0.31075712456593957,0.9066017645269242,6574,2.203368527548654,0.3658759124087591,1096,2.2005446566560396,0.3588,0.7906279955687979,0.08368950289464067,,,0.8671249367633654,,0.8671402038050299,0.13285979619497013,0,0.39368570756485155,5,0.1,0.5,0.5451331743373383,1.0,0.5772649296924257,0.5876516793718273,0.5893795023343033,0.583011392474416,0.5824215678573466,0.5773017982529727,0.5853666457884362,0.5633622723059334,0.5961180068856511,0.5743272331956477
0,2,0.32793367162593823,0.8978384921321113,5783,2.2006190438424387,0.36099585062240663,964,2.2005902342141246,0.3587,0.7839081887315251,0.08297819834065155,,,0.8117317690326409,,0.811751418101501,0.18824858189849902,0,0.39358682829113967,5,0.1,0.5,0.5394470119554078,0.5772649296924257,1.0,0.5922548876358407,0.5674914040835666,0.588455402972775,0.5861011440474105,0.5926788202159455,0.5882680238913225,0.5677344990934233,0.5870556174050298,0.5863247848605079
0,3,0.31022409264738837,0.9019103461320219,5287,2.195796923977988,0.36322360953461974,881,2.200501966019408,0.3586,0.8006816617313985,0.08475370290796223,,,0.9499999999221245,,0.9500025099141609,0.04999749008583909,0,0.3937321648723756,5,0.1,0.5,0.5627634287711221,0.5876516793718273,0.5922548876358407,1.0,0.5985864045418974,0.609763202068879,0.6012449571258442,0.5989097835611054,0.6111336622759126,0.6006517609879655,0.609696471105444,0.6057934813802544
0,4,0.35842884144235043,0.8872137791286727,4935,2.2022399443846483,0.34549878345498786,822,2.2005684901350224,0.3586,0.7867697391169122,0.08328109898495359,,,0.835320295355817,,0.8353395913859746,0.16466040861402542,0,0.39363823027841105,5,0.1,0.5,0.5569940150447499,0.5893795023343033,0.5674914040835666,0.5985864045418974,1.0,0.5917323296172079,0.5891607577511119,0.5925693477405147,0.5941388431721507,0.5846619879582245,0.6058873860204088,0.5997959648753239
0,5,0.33988555466934833,0.8925219627169488,4667,2.204205436706543,0.3508997429305913,778,2.2005189234456317,0.3586,0.7936048431060627,0.08400460796552497,,,0.8916638883930262,,0.8916771246423373,0.10832287535766272,0,0.3937090960947366,5,0.1,0.5,0.5748880798078835,0.583011392474416,0.588455402972775,0.609763202068879,0.5917323296172079,1.0,0.5978331920583391,0.6045362664958763,0.6086471052852808,0.588632581306153,0.602690927321015,0.5981489761244867
0,6,0.3707738504731762,0.8845721985178532,4453,2.2013587752978006,0.36253369272237196,742,2.2005646777229186,0.3586,0.78636411516199,0.0832381629045974,,,0.8319766284447423,,0.8319913658952863,0.16800863410471367,0,0.39363172208123487,5,0.1,0.5,0.5525832878457377,0.5824215678573466,0.5861011440474105,0.6012449571258442,0.5891607577511119,0.5978331920583391,1.0,0.6042568744511034,0.5999421797474023,0.5985489940932033,0.5962082847809486,0.6047584411579319
0,7,0.3632347326100206,0.8878185644143091,4277,2.204414637192436,0.3492286115007013,713,2.2005775134784344,0.3586,0.7882966388860965,0.08344272427949055,,,0.8479069391493991,,0.8479192811605843,0.15208071883941565,0,0.39365944232896943,5,0.1,0.5,0.564041481666992,0.5773017982529727,0.5926788202159455,0.5989097835611054,0.5925693477405147,0.6045362664958763,0.6042568744511034,1.0,0.6119762102067373,0.5853065054538023,0.6010134799226055,0.6077414462007246
0,8,0.3918969998526602,0.8777427948655849,4129,2.1957272833043877,0.373546511627907,688,2.200570192580787,0.3585,0.787700318225353,0.08337960258389777,,,0.8429913082121171,,0.8430048692334722,0.15699513076652782,0,0.3936515186488584,5,0.1,0.5,0.5625634869148501,0.5853666457884362,0.5882680238913225,0.6111336622759126,0.5941388431721507,0.6086471052852808,0.5999421797474023,0.6119762102067373,1.0,0.5839615716012255,0.6032748173670953,0.5914195504191837
0,9,0.4022524999173742,0.8749312671832042,4001,2.203634466443743,0.36431784107946025,667,2.2010814160965504,0.3574,0.7703538834580665,0.08154344890504389,,,0.7,,0.7,0.30000000000000004,0,0.39302301482691243,5,0.1,0.5,0.5435247102151091,0.5633622723059334,0.5677344990934233,0.6006517609879655,0.5846619879582245,0.588632581306153,0.5985489940932033,0.5853065054538023,0.5839615716012255,1.0,0.5907180241203437,0.5962074570921467
0,10,0.4008227351610167,0.8741064541013114,3889,2.200019223349435,0.36419753086419754,648,2.2005766093159638,0.3586,0.7883331655870872,0.08344659070145564,,,0.8482080385297264,,0.8482254906882185,0.1517745093117815,0,0.39366006592170094,5,0.1,0.5,0.5630237487293351,0.5961180068856511,0.5870556174050298,0.609696471105444,0.6058873860204088,0.602690927321015,0.5962082847809486,0.6010134799226055,0.6032748173670953,0.5907180241203437,1.0,0.6102971824659927
0,11,0.38053654099838075,0.880506462674756,3791,2.2014679431915285,0.35443037974683544,632,2.2005666216341453,0.3586,0.7859770313089568,0.08319718932989417,,,0.8287857925596988,,0.8287987550825762,0.17120124491742383,0,0.39362549602540964,5,0.1,0.5,0.5759746234267565,0.5743272331956477,0.5863247848605079,0.6057934813802544,0.5997959648753239,0.5981489761244867,0.6047584411579319,0.6077414462007246,0.5914195504191837,0.5962074570921467,0.6102971824659927,1.0
1,0,0.2550365202125263,0.9203554906257609,8214,2.035195273022319,0.6968590211833455,1369,2.0401882180771507,0.689,0.792306602703524,0.08266739154129522,,,0.7972293010822313,,0.7972441142512926,0.2027558857487074,0.9586895639991921,0.4027640789392778,5,0.1,0.5,1.0,0.6045949866931434,0.6123806902771409,0.6117878929856437,0.616078853512936,0.6230354458022198,0.6056322462282936,0.6096617112881961,0.557517645938667,0.5941121714879821,0.6158523325723174,0.6129602076231687
1,1,0.28088561823519254,0.9134469120778825,6574,2.044390460423061,0.6715328467153284,1096,2.0400079054573474,0.6899,0.8018054469326149,0.08342568708440141,,,0.8575914053091024,,0.8576075498217961,0.1423924501782039,0.9590522143205407,0.4029086615419078,5,0.1,0.5,0.6045949866931434,1.0,0.6189128853822627,0.6240489191880391,0.6232518098181833,0.6338938065494962,0.6203632826078656,0.6094723806486401,0.5528772777835724,0.612042334053482,0.6255273567015467,0.6275900323709606
1,2,0.2909549089848419,0.912675082137299,5783,2.038652185470827,0.691908713692946,964,2.0401025831508943,0.6896,0.809807946159639,0.08323342770843296,,,0.8422871079328278,,0.8423020932684102,0.1576979067315898,0.9587998248334413,0.4028829781098257,5,0.1,0.5,0.6123806902771409,0.6189128853822627,1.0,0.6275658942491064,0.6212583819917212,0.6367156834257126,0.626007490566531,0.6272907599000943,0.5659686213494035,0.6202156132674341,0.6326877686676405,0.6443311370775334
1,3,0.2726395406131913,0.9151503688292038,5287,2.0323124017034258,0.6980703745743473,881,2.0398314966561313,0.6899,0.8148692865519624,0.08458656486253656,,,0.9499999999203976,,0.9500025099141609,0.04999749008583909,0.9592688531282763,0.4029709419824322,5,0.1,0.5,0.6117878929856437,0.6240489191880391,0.6275658942491064,1.0,0.6332132015904062,0.6387229789353079,0.6290104276311765,0.6258940171057233,0.5706881873460796,0.6231042682813696,0.6404629757822919,0.6498816351545841
1,4,0.3221572011841401,0.9031813576494427,4935,2.0417651121432963,0.694647201946472,822,2.0400135162920234,0.6898,0.8114784057966645,0.08349241925554245,,,0.8629034426886182,,0.8629185281863361,0.13708147181366392,0.9589775799016084,0.4029159059736314,5,0.1,0.5,0.616078853512936,0.6232518098181833,0.6212583819917212,0.6332132015904062,1.0,0.6301276890127603,0.6271516571710011,0.6306506749498089,0.5678000251551999,0.6243386101263814,0.6339285031279155,0.6403417635708126
1,5,0.295883665372911,0.908892221984144,4667,2.0465164375305176,0.6838046272493573,778,2.0398704487675676,0.6903,0.8213417329388328,0.08431589655134161,,,0.928454167349188,,0.9284674464133327,0.07153255358666732,0.9592013085238031,0.40296573098379784,5,0.1,0.5,0.6230354458022198,0.6338938065494962,0.6367156834257126,0.6387229789353079,0.6301276890127603,1.0,0.6368740191339736,0.6395837065871613,0.5764543929036017,0.6234834826265386,0.6494259210420326,0.651929174789875
1,6,0.3249398504124422,0.9024477880080845,4453,2.038502554098765,0.7075471698113207,742,2.0400433258507578,0.6897,0.8098263489320829,0.08340634503400192,,,0.856051732719978,,0.8560714823553035,0.1439285176446965,0.9589414675364253,0.4029064103826219,5,0.1,0.5,0.6056322462282936,0.6203632826078656,0.626007490566531,0.6290104276311765,0.6271516571710011,0.6368740191339736,1.0,0.6168505051332032,0.5693056850546692,0.6319645827247189,0.6346579715302609,0.6347224265610025
1,7,0.32267615586074433,0.9029693710544774,4277,2.0487409933753638,0.6872370266479664,713,2.040010596997441,0.6899,0.8096922031187704,0.08353722667603912,,,0.8664702184803871,,0.8664826062948647,0.13351739370513527,0.9590141425152837,0.4029205760579933,5,0.1,0.5,0.6096617112881961,0.6094723806486401,0.6272907599000943,0.6258940171057233,0.6306506749498089,0.6395837065871613,0.6168505051332032,1.0,0.5697320859058025,0.6230779036716886,0.6324692802248093,0.645548341337331
1,8,0.37072302412821256,0.8932913538387018,4129,2.0339090553196995,0.6962209302325582,688,2.0405840542369758,0.6876,0.7509324300930506,0.08144595390895429,,,0.7,,0.7,0.30000000000000004,0.9575899520897794,0.4021871262137412,5,0.1,0.5,0.557517645938667,0.5528772777835724,0.5659686213494035,0.5706881873460796,0.5678000251551999,0.5764543929036017,0.5693056850546692,0.5697320859058025,1.0,0.5683748179090808,0.5820479851167806,0.5814484179604701
1,9,0.3578447965518867,0.8888277930517371,4001,2.043514126823062,0.671664167916042,667,2.0410620031265405,0.6873,0.8050454346440651,0.08211652763585126,,,0.7533792418572709,,0.7533908940314241,0.24660910596857588,0.9575171456843781,0.40257508299473127,5,0.1,0.5,0.5941121714879821,0.612042334053482,0.6202156132674341,0.6231042682813696,0.6243386101263814,0.6234834826265386,0.6319645827247189,0.6230779036716886,0.5683748179090808,1.0,0.6369863992646222,0.6362562462819886
1,10,0.3488262779827489,0.8946258678323477,3889,2.041070676985241,0.7021604938271605,648,2.0399690462758366,0.6901,0.819923746352963,0.08389664805080185,,,0.8950810031302913,,0.8951006475578536,0.10489935244214643,0.9590528321562967,0.4029489130195845,5,0.1,0.5,0.6158523325723174,0.6255273567015467,0.6326877686676405,0.6404629757822919,0.6339285031279155,0.6494259210420326,0.6346579715302609,0.6324692802248093,0.5820479851167806,0.6369863992646222,1.0,0.6450824917250907
1,11,0.3299891863660026,0.8982854128198364,3791,2.044350874423981,0.6661392405063291,632,2.039964111849142,0.6898,0.8240678382148698,0.08387591169080136,,,0.893430340225814,,0.8934390843833141,0.1065609156166859,0.9589951399472176,0.4029475575759266,5,0.1,0.5,0.6129602076231687,0.6275900323709606,0.6443311370775334,0.6498816351545841,0.6403417635708126,0.651929174789875,0.6347224265610025,0.645548341337331,0.5814484179604701,0.6362562462819886,0.6450824917250907,1.0
2,0,0.2361929517014655,0.9274896518139761,8214,1.829470853472865,0.8597516435354273,1369,1.8380954177996602,0.8498,0.7941677628760269,0.08227187466321964,,,0.762799236681479,,0.7628080919632548,0.23719190803674517,0.9666977474252906,0.40565097220030644,5,0.1,0.5,1.0,0.620754118810686,0.6230334660959587,0.6162340512384842,0.6151768694442211,0.622788440716173,0.6097982800754679,0.6123462216685513,0.5918930918449742,0.6014240387310754,0.6131970992998327,0.614918177281597
2,1,0.2525580829737292,0.924764222695467,6574,1.8436416796275548,0.8531021897810219,1096,1.8375752505402976,0.8498,0.8101826059463635,0.08333025662670854,,,0.8561043688711544,,0.856126700466844,0.14387329953315597,0.9673165651004693,0.40597281232711185,5,0.1,0.5,0.620754118810686,1.0,0.6291045732456308,0.6350698586703862,0.6327445214000711,0.6403617051490154,0.6278299430702724,0.6238720382692242,0.607498261810465,0.6215209224066881,0.6313141653113993,0.6240144579281444
2,2,0.25755644588890736,0.925367456337541,5783,1.834876952632781,0.8589211618257261,964,1.8377135302692937,0.8497,0.8119277917750547,0.08326388723502325,,,0.8502533575367105,,0.850273580643542,0.14972641935645803,0.9672766360311846,0.40596231312632486,5,0.1,0.5,0.6230334660959587,0.6291045732456308,1.0,0.6298698328608788,0.629970270489388,0.6345105858227517,0.6288378993154474,0.630545088520678,0.6146416337849608,0.6197290545827621,0.631281233242821,0.6406050369364846
2,3,0.2466284582357719,0.9257423869869491,5287,1.8262433835438319,0.8592508513053349,881,1.8371953434837511,0.8498,0.8187409207269478,0.0843953367569403,,,0.9499999999118417,,0.9500025099141609,0.04999749008583909,0.9675333302336256,0.4060457080637414,5,0.1,0.5,0.6162340512384842,0.6350698586703862,0.6298698328608788,1.0,0.6375428404848529,0.6416399236816595,0.6352093610065686,0.63332908352282,0.6251223834918774,0.6320275493955075,0.646231809070195,0.640382456915891
2,4,0.2886064052389514,0.9129078014184397,4935,1.8389931642092192,0.8564476885644768,822,1.8375136646599814,0.8499,0.8131147629806263,0.0834763748812681,,,0.8689859026910078,,0.8689925204558004,0.13100747954419956,0.9673534193593674,0.4059923463458663,5,0.1,0.5,0.6151768694442211,0.6327445214000711,0.629970270489388,0.6375428404848529,1.0,0.6416969820446556,0.6281606280815522,0.6321274799882932,0.6161484500698866,0.6218809359322887,0.6374464809483227,0.6294765412939539
2,5,0.2667960909054908,0.9183629740732805,4667,1.8466498231887818,0.8624678663239075,778,1.837265488438713,0.8494,0.8220095332468527,0.08433013827257091,,,0.9442522137509746,,0.9442648461422619,0.055735153857738085,0.9675258861552339,0.40604474603248264,5,0.1,0.5,0.622788440716173,0.6403617051490154,0.6345105858227517,0.6416399236816595,0.6416969820446556,1.0,0.6344343618310079,0.6404849411048938,0.619985370803853,0.635095814992178,0.648236236682118,0.6463453217706056
2,6,0.29394762619398535,0.9129126431619133,4453,1.8334950059652328,0.8571428571428571,742,1.8375735724695956,0.8498,0.8140859901879249,0.08345326829005362,,,0.8669488653811376,,0.8669594899854425,0.13304051001455752,0.9673451818931353,0.40598950704148495,5,0.1,0.5,0.6097982800754679,0.6278299430702724,0.6288378993154474,0.6352093610065686,0.6281606280815522,0.6344343618310079,1.0,0.6361768149258399,0.6124438777903118,0.6443680896192262,0.6372484099944039,0.6379755535174478
2,7,0.2904050470774632,0.9127425765723638,4277,1.8517342391221419,0.8401122019635343,713,1.8374768491751088,0.8499,0.81540781372891,0.08358576668185025,,,0.8786296955426333,,0.8786456503187591,0.12135434968124093,0.9673767009352475,0.4060047715196147,5,0.1,0.5,0.6123462216685513,0.6238720382692242,0.630545088520678,0.63332908352282,0.6321274799882932,0.6404849411048938,0.6361768149258399,1.0,0.6248099144732412,0.6314549523252287,0.6410930714096515,0.6385912490166463
2,8,0.3138355856130903,0.9073867764591911,4129,1.8308114463632756,0.8459302325581395,688,1.8391212480136763,0.849,0.7968991713675736,0.08155952821597992,,,0.7,,0.7,0.30000000000000004,0.9656311231303696,0.4051549638343842,5,0.1,0.5,0.5918930918449742,0.607498261810465,0.6146416337849608,0.6251223834918774,0.6161484500698866,0.619985370803853,0.6124438777903118,0.6248099144732412,1.0,0.6141615679177288,0.62372539054117,0.6236608728002957
2,9,0.3104282115723306,0.9040739815046238,4001,1.8422089531308128,0.8260869565217391,667,1.8392075452560814,0.8492,0.8092272715303871,0.08243166609957381,,,0.7768861746737477,,0.7768987500627479,0.2231012499372521,0.966523200932591,0.4057265884140991,5,0.1,0.5,0.6014240387310754,0.6215209224066881,0.6197290545827621,0.6320275493955075,0.6218809359322887,0.635095814992178,0.6443680896192262,0.6314549523252287,0.6141615679177288,1.0,0.6366119111408698,0.6324357965967122
2,10,0.31319545376129815,0.9056312676780663,3889,1.8409478664398193,0.8194444444444444,648,1.8374157066162402,0.8493,0.820205067660226,0.08399023839758678,,,0.9142872258158969,,0.9143014908890116,0.08569850911098842,0.9674757784622433,0.4060347775369247,5,0.1,0.5,0.6131970992998327,0.6313141653113993,0.631281233242821,0.646231809070195,0.6374464809483227,0.648236236682118,0.6372484099944039,0.6410930714096515,0.62372539054117,0.6366119111408698,1.0,0.643369626784855
2,11,0.29661435118774654,0.9106831970456344,3791,1.84577733874321,0.8354430379746836,632,1.837405300368897,0.8497,0.818340488250748,0.08391166387922482,,,0.907360231521384,,0.907379147633151,0.09262085236684903,0.9674682293509757,0.40603078052813596,5,0.1,0.5,0.614918177281597,0.6240144579281444,0.6406050369364846,0.640382456915891,0.6294765412939539,0.6463453217706056,0.6379755535174478,0.6385912490166463,0.6236608728002957,0.6324357965967122,0.643369626784855,1.0
3,0,0.2185921896861482,0.9346238130021913,8214,1.5936496285505073,0.9130752373995618,1369,1.6060934497144657,0.9046,0.7902862542558728,0.08205286201081582,,,0.7,,0.7,0.30000000000000004,0.9694337154193754,0.40247528262243243,5,0.1,0.5,1.0,0.6099319521104767,0.6066290773431277,0.6051328380695669,0.6018435608398961,0.6143355032908459,0.5948466721854812,0.6069772797924058,0.6097058461041495,0.5948830470572103,0.6048696401894476,0.6076881983435781
3,1,0.23596575227023545,0.9302099178582294,6574,1.6118258680616107,0.9041970802919708,1096,1.6043229960024166,0.9046,0.8066852753802771,0.08332571945348345,,,0.8426468265910314,,0.842663520907585,0.157336479092415,0.9711038049985025,0.40332294579991196,5,0.1,0.5,0.6099319521104767,1.0,0.6221871768089767,0.6170164441719856,0.6147357599979144,0.6275542665367713,0.6145590471483421,0.6172610818081036,0.6220448241490486,0.6137505716832213,0.6268226253946664,0.6246071536543315
3,2,0.24050639743469038,0.928203354660211,5783,1.6001278162002563,0.9087136929460581,964,1.6045437441847195,0.9047,0.8031326689726538,0.08315789290894478,,,0.8238388099242101,,0.823849204357211,0.17615079564278902,0.9709912096141496,0.40327286949144925,5,0.1,0.5,0.6066290773431277,0.6221871768089767,1.0,0.618376310788341,0.6041135314089798,0.6180814946410643,0.6160963246475099,0.6206596032579802,0.6159651091836787,0.6206166816837723,0.6200860629231285,0.6136957089970171
3,3,0.21884537430659654,0.9338755437866465,5287,1.5890939491135734,0.9148694665153235,881,1.6035972018592275,0.9052,0.8079591232359798,0.08407567634397856,,,0.9266931360386944,,0.9267105065006777,0.07328949349932234,0.9713527103392358,0.40342576937472824,5,0.1,0.5,0.6051328380695669,0.6170164441719856,0.618376310788341,1.0,0.6093313103236453,0.6264387565773674,0.6161654856726997,0.6302317198705919,0.623656860267412,0.6156417745565491,0.6282732877096159,0.6275846433894066
3,4,0.2590528516243062,0.9225531914893617,4935,1.6055772579633272,0.9136253041362531,822,1.6043053000879746,0.9047,0.8002112758759201,0.08319679767994123,,,0.8281987970962724,,0.8282114351689173,0.17178856483108274,0.9710644201498704,0.403285674493749,5,0.1,0.5,0.6018435608398961,0.6147357599979144,0.6041135314089798,0.6093313103236453,1.0,0.6157405692341874,0.6120149829835463,0.6139415218357692,0.6166186554760865,0.6167942178639351,0.6235553989971203,0.6185416263420732
3,5,0.2444181649645867,0.9286479537175916,4667,1.6152444314956664,0.9125964010282777,778,1.6036638607994056,0.9052,0.8151629305711636,0.0842836467266692,,,0.9499999998879318,,0.9500025099141609,0.04999749008583909,0.9713708086440508,0.40343342533274834,5,0.1,0.5,0.6143355032908459,0.6275542665367713,0.6180814946410643,0.6264387565773674,0.6157405692341874,1.0,0.6212124224724753,0.6291417075152451,0.6342144763561207,0.6292205007242572,0.6372874191201918,0.6350167437112755
3,6,0.2694769557046571,0.9229283629014148,4453,1.5973134537537892,0.9164420485175202,742,1.6043243511035419,0.9047,0.8043431994612662,0.08332555020826507,,,0.8426278595861583,,0.8426484614226194,0.1573515385773806,0.9711310669779561,0.40332293908271727,5,0.1,0.5,0.5948466721854812,0.6145590471483421,0.6160963246475099,0.6161654856726997,0.6120149829835463,0.6212124224724753,1.0,0.6255851679587349,0.6229182057070836,0.6246741089582639,0.6194698066961033,0.6197797835610197
3,7,0.26478515357307314,0.9211129296235679,4277,1.6241827425749407,0.8892005610098177,713,1.6040442481208532,0.9052,0.8113005817090954,0.0836558899561988,,,0.8796484364080768,,0.8796546358114552,0.1203453641885448,0.9712257969840311,0.40338709037317133,5,0.1,0.5,0.6069772797924058,0.6172610818081036,0.6206596032579802,0.6302317198705919,0.6139415218357692,0.6291417075152451,0.6255851679587349,1.0,0.627870249895205,0.6250809150827181,0.6259506356635772,0.6312516772632083
3,8,0.26868367296074913,0.92041656575442,4129,1.597391887144609,0.9084302325581395,688,1.6070810826822592,0.9044,0.8106082894014613,0.08228950586232488,,,0.7265202475300765,,0.726539832337734,0.273460167662266,0.969343158674208,0.4027384311196518,5,0.1,0.5,0.6097058461041495,0.6220448241490486,0.6159651091836787,0.623656860267412,0.6166186554760865,0.6342144763561207,0.6229182057070836,0.627870249895205,1.0,0.6229656658948107,0.6311225385829142,0.6292181263415761
3,9,0.27719898421348754,0.916220944763809,4001,1.610777156693595,0.8875562218890555,667,1.606597429266372,0.9047,0.806276446797127,0.08271620959357077,,,0.774340161305506,,0.7743486772752372,0.22565132272476285,0.9702898418189364,0.4030683994493506,5,0.1,0.5,0.5948830470572103,0.6137505716832213,0.6206166816837723,0.6156417745565491,0.6167942178639351,0.6292205007242572,0.6246741089582639,0.6250809150827181,0.6229656658948107,1.0,0.6240555988489707,0.622811001587926
