round,client_id,client_i_training_loss,client_i_training_accuracy,client_i_training_dataset_size,client_i_evaluation_loss,client_i_evaluation_accuracy,client_i_evaluation_dataset_size,client_i_central_evaluation_loss,client_i_central_evaluation_accuracy,client_i_cosine_similarity,client_i_importance_coefficient,client_i_tanh_val,tanh_normalization_value,client_i_q,client_i_mask_order,client_i_v_nonzero_fraction,client_i_v_sparsity,client_i_v_cosine_similarity,client_i_reward_gradient_norm,local_epochs,learning_rate,gamma,client_0_cosine_similarity,client_1_cosine_similarity,client_2_cosine_similarity,client_3_cosine_similarity,client_4_cosine_similarity,client_5_cosine_similarity,client_6_cosine_similarity,client_7_cosine_similarity,client_8_cosine_similarity,client_9_cosine_similarity,client_10_cosine_similarity,client_11_cosine_similarity
0,0,2.1050805072376235,0.4072072072072072,8214,2.265025477076686,0.22279035792549307,1369,2.2641674184951537,0.2273,0.9638615749647488,0.0813479060619784,,,,,,,0,0,5,0.001,0.1,1.0,0.9823145915040687,0.9692110134532759,0.9601227908021644,0.9535585791458213,0.938032369124484,0.938165462075216,0.928670958114603,0.9237892262546605,0.9179257301714076,0.9143600475610077,0.9020881212843572
0,1,2.1764482742374383,0.4226346212351689,6574,2.258965962273734,0.229014598540146,1096,2.2641674184951537,0.2273,0.98887010416185,0.08345857375194046,,,,,,,0,0,5,0.001,0.1,0.9823145915040687,1.0,0.9904249664070987,0.9846518869573785,0.9793082834662415,0.9746000773110065,0.9718228033039675,0.967434004293953,0.9638584467816721,0.9591601932953976,0.9539086917712503,0.9440834072398986
0,2,2.200621739145142,0.41400657098391835,5783,2.2694601320451304,0.20850622406639005,964,2.2641674184951537,0.2273,0.993742821458439,0.08386982092602145,,,,,,,0,0,5,0.001,0.1,0.9692110134532759,0.9904249664070987,1.0,0.9876651750179908,0.9886238991169141,0.9792140863085266,0.9777460757651674,0.9813030724782308,0.9759743424590661,0.9743954578913689,0.9675204352897849,0.9626961528090924
0,3,2.212804911797305,0.37824853414034426,5287,2.2641136816569736,0.22701475595913734,881,2.2641674184951537,0.2273,0.9959092496532188,0.0840526629459302,,,,,,,0,0,5,0.001,0.1,0.9601227908021644,0.9846518869573785,0.9876651750179908,1.0,0.9917634810362296,0.9891883852828971,0.9908257518720611,0.9839954999958027,0.9828781279745815,0.9795690060810978,0.9782944085769603,0.9690371107050264
0,4,2.2164113158564414,0.3576899696048632,4935,2.260094486750089,0.23722627737226276,822,2.2641674184951537,0.2273,0.9955049817767042,0.08401854358055992,,,,,,,0,0,5,0.001,0.1,0.9535585791458213,0.9793082834662415,0.9886238991169141,0.9917634810362296,1.0,0.9890226939238574,0.9897245442219458,0.9863884509258074,0.9867289134143499,0.9840361140315207,0.9760443481289351,0.9777141225961827
0,5,2.2273729650941614,0.3569316477394472,4667,2.2677824783325193,0.23393316195372751,778,2.2641674184951537,0.2273,0.9927686617252233,0.08378760387688772,,,,,,,0,0,5,0.001,0.1,0.938032369124484,0.9746000773110065,0.9792140863085266,0.9891883852828971,0.9890226939238574,1.0,0.9940671477870366,0.9871383590823937,0.9896242112061722,0.9841255303828309,0.9822530480085894,0.9799557220592578
0,6,2.2266562015669686,0.36658432517404,4453,2.259456475575765,0.25067385444743934,742,2.2641674184951537,0.2273,0.9926773796964925,0.08377989986410081,,,,,,,0,0,5,0.001,0.1,0.938165462075216,0.9718228033039675,0.9777460757651674,0.9908257518720611,0.9897245442219458,0.9940671477870366,1.0,0.9874722123659728,0.9904511047839036,0.986265831054403,0.9836337153064855,0.977482932984572
0,7,2.234801404155902,0.36927753097965865,4277,2.2644962331523066,0.20897615708274894,713,2.2641674184951537,0.2273,0.9906081240258808,0.0836052590025048,,,,,,,0,0,5,0.001,0.1,0.928670958114603,0.967434004293953,0.9813030724782308,0.9839954999958027,0.9863884509258074,0.9871383590823937,0.9874722123659728,1.0,0.9903929173320704,0.9934612842572574,0.9883543231112306,0.9785393154546144
0,8,2.2393344277601974,0.343715185274885,4129,2.2654866955497046,0.22674418604651161,688,2.2641674184951537,0.2273,0.9890802806686255,0.08347631221062965,,,,,,,0,0,5,0.001,0.1,0.9237892262546605,0.9638584467816721,0.9759743424590661,0.9828781279745815,0.9867289134143499,0.9896242112061722,0.9904511047839036,0.9903929173320704,1.0,0.991798956401025,0.9848635752474764,0.9798582288397217
0,9,2.238955493389614,0.3519120219945014,4001,2.267523243313744,0.22338830584707647,667,2.2641674184951537,0.2273,0.9867170984563651,0.08327686456212544,,,,,,,0,0,5,0.001,0.1,0.9179257301714076,0.9591601932953976,0.9743954578913689,0.9795690060810978,0.9840361140315207,0.9841255303828309,0.986265831054403,0.9934612842572574,0.991798956401025,1.0,0.9880094755597952,0.9796166141837489
