round,client_id,client_i_training_loss,client_i_training_accuracy,client_i_training_dataset_size,client_i_evaluation_loss,client_i_evaluation_accuracy,client_i_evaluation_dataset_size,client_i_central_evaluation_loss,client_i_central_evaluation_accuracy,client_i_cosine_similarity,client_i_importance_coefficient,client_i_tanh_val,tanh_normalization_value,client_i_q,client_i_mask_order,client_i_v_nonzero_fraction,client_i_v_sparsity,client_i_v_cosine_similarity,client_i_reward_gradient_norm,local_epochs,learning_rate,gamma,client_0_cosine_similarity,client_1_cosine_similarity,client_2_cosine_similarity,client_3_cosine_similarity,client_4_cosine_similarity,client_5_cosine_similarity,client_6_cosine_similarity,client_7_cosine_similarity,client_8_cosine_similarity,client_9_cosine_similarity,client_10_cosine_similarity,client_11_cosine_similarity
0,0,0.3317436605893597,0.89596,5000,2.177511833332203,0.41606714628297364,834,2.178307648283986,0.4377,0.794529134465143,0.08357507604191587,,,0.8432741439314926,,0.843285979619497,0.15671402038050297,0,0.396012593803451,5,0.1,0.5,1.0,0.5985461567970788,0.5963535790270337,0.6014802838625497,0.5906489875261578,0.5949836159519175,0.5951848511896464,0.5933997096218796,0.5884218083970436,0.6000322851833242,0.602121000737331,0.5922344995235004
0,1,0.33680055821255134,0.89284,5000,2.1758462146476463,0.4568345323741007,834,2.1784035512052786,0.4371,0.7907845405164196,0.08318118900815552,,,0.7576868974895548,,0.7577029265599117,0.24229707344008833,0,0.39568396394890587,5,0.1,0.5,0.5985461567970788,1.0,0.5760654331878894,0.6011261066365603,0.5835488471629952,0.5924683706448192,0.6054337820122885,0.5878677734356609,0.6013489594434662,0.5886021896589398,0.5901365801348014,0.5926635796780653
0,2,0.3425846145102742,0.89168,5000,2.180194271935357,0.44844124700239807,834,2.1786025332185788,0.4354,0.7887406128198835,0.08296619196745268,,,0.710970445487439,,0.7109884041965765,0.2890115958034235,0,0.39534915797042264,5,0.1,0.5,0.5963535790270337,0.5760654331878894,1.0,0.5937981734656804,0.5959975901107565,0.5996228083602712,0.592982038415484,0.5941766882222522,0.5964099470086766,0.577233286949116,0.5941115806296469,0.5816254978144164
0,3,0.33305066090172075,0.89364,5000,2.178570606090404,0.42206235011990406,834,2.178307665803562,0.4377,0.7945286652043807,0.0835750266812289,,,0.8432634184063597,,0.8432759399628532,0.15672406003714678,0,0.3960125901384291,5,0.1,0.5,0.6014802838625497,0.6011261066365603,0.5937981734656804,1.0,0.5908349838717207,0.5936308367545269,0.6108942417280349,0.591637790625592,0.5957826402236567,0.5887696689643815,0.6008687530981512,0.5845788327515037
0,4,0.3459714717118983,0.89076,5000,2.185296747419569,0.44417767106842737,833,2.178657624668207,0.4347,0.7881167104600998,0.08290056481182075,,,0.6967103986696213,,0.6967270719341399,0.30327292806586015,0,0.3952156668145184,5,0.1,0.5,0.5906489875261578,0.5835488471629952,0.5959975901107565,0.5908349838717207,1.0,0.596240492598066,0.5997219433982803,0.5883746603769905,0.5910909569381336,0.5897447848799562,0.583579321846936,0.5826627577207191
0,5,0.32353571056311203,0.89852,5000,2.177328674881547,0.4381752701080432,833,2.1783066435743828,0.4377,0.7947677385000904,0.08360017436682256,,,0.8487277291855208,,0.8487425330053712,0.15125746699462883,0,0.3960235886501973,5,0.1,0.5,0.5949836159519175,0.5924683706448192,0.5996228083602712,0.5936308367545269,0.596240492598066,1.0,0.5989565624497056,0.6045968907668784,0.6005065356858614,0.5879855889259189,0.5927970782228884,0.5938863462827965
0,6,0.3373330815452015,0.89492,5000,2.175955891609192,0.4225690276110444,833,2.1782746208361545,0.4378,0.8009486510962156,0.08425033333245614,,,0.9899999997827111,,0.9900005019828322,0.009999498017167818,0,0.39611546068365017,5,0.1,0.5,0.5951848511896464,0.6054337820122885,0.592982038415484,0.6108942417280349,0.5997219433982803,0.5989565624497056,1.0,0.601844116848206,0.6057080794572788,0.6054872039650536,0.6016620744770675,0.5965607523188987
0,7,0.3360421612149899,0.89548,5000,2.1755840601744474,0.4549819927971189,833,2.1783548262172614,0.4373,0.7922200945342683,0.08333219232697624,,,0.7904982295562061,,0.7905125244716631,0.2094874755283369,0,0.3958473210438411,5,0.1,0.5,0.5933997096218796,0.5878677734356609,0.5941766882222522,0.591637790625592,0.5883746603769905,0.6045968907668784,0.601844116848206,1.0,0.5997276092363993,0.5860554454100461,0.5979954247937586,0.5857791493744529
0,8,0.3308008578534766,0.8948,5000,2.172379811604818,0.4489795918367347,833,2.178302194363774,0.4377,0.7948881152983541,0.0836128365835144,,,0.8514790872339434,,0.8514933989257567,0.1485066010742433,0,0.3960283937195737,5,0.1,0.5,0.5884218083970436,0.6013489594434662,0.5964099470086766,0.5957826402236567,0.5910909569381336,0.6005065356858614,0.6057080794572788,0.5997276092363993,1.0,0.5899868186016177,0.6008835806108552,0.5869525849560966
0,9,0.3596138019340148,0.88896,5000,2.176512947788945,0.44057623049219685,833,2.1786662199245854,0.4348,0.7880852608730962,0.08289725668690588,,,0.6959915801300869,,0.6960042166557904,0.3039957833442096,0,0.3952071320597304,5,0.1,0.5,0.6000322851833242,0.5886021896589398,0.577233286949116,0.5887696689643815,0.5897447848799562,0.5879855889259189,0.6054872039650536,0.5860554454100461,0.5899868186016177,1.0,0.5888670828905066,0.5893819845005571
