round,client_id,client_i_training_loss,client_i_training_accuracy,client_i_training_dataset_size,client_i_evaluation_loss,client_i_evaluation_accuracy,client_i_evaluation_dataset_size,client_i_central_evaluation_loss,client_i_central_evaluation_accuracy,client_i_cosine_similarity,client_i_importance_coefficient,client_i_tanh_val,tanh_normalization_value,client_i_q,client_i_mask_order,client_i_v_nonzero_fraction,client_i_v_sparsity,local_epochs,learning_rate,gamma
0,0,1.8820148684946048,0.4272408293460925,9405,0,0,1566,2.2632880873573473,0.2021,0.9777004984068636,0.08683136577842508,0.08661379484145969,0.08824881831500091,0.9814725737325282,203088,0.981471279032679,0.018528720967321055,5,0.001,0.1
0,1,1.959526742387701,0.41756301544894875,8609,0,0,1435,2.2632880919276714,0.2021,0.9829606563982402,0.08729853001056548,0.08707743563717801,0.08824881831500091,0.9867263641465609,204175,0.9867244662239878,0.013275533776012205,5,0.001,0.1
0,2,2.027797590025136,0.39948763929806586,7807,0,0,1301,2.2632880926893924,0.2021,0.9900290126000949,0.08792628362613134,0.08770039518885837,0.08824881831500091,0.9937854904166677,205636,0.9937850977663081,0.006214902233691921,5,0.001,0.1
0,3,2.082876651472153,0.38007137758743753,7005,0,0,1167,2.26328809040423,0.2021,0.9947716915599878,0.0883474896009745,0.08811834605341014,0.08824881831500091,0.9985215409670011,206616,0.9985211818946269,0.001478818105373092,5,0.001,0.1
0,4,2.1282714676611203,0.3689182653554732,6203,0,0,1034,2.26328809040423,0.2021,0.9962522918107644,0.0884789844116617,0.08824881831500091,0.08824881831500091,0.9999999999886683,206921,0.9999951672610935,4.83273890650171e-06,5,0.001,0.1
0,5,2.1704169238107442,0.3553416034067765,5401,0,0,900,2.2632880896425096,0.2021,0.9940800177701924,0.08828606078924847,0.08805739389689972,0.08824881831500091,0.9978308557241442,206473,0.9978301002310049,0.002169899768995065,5,0.001,0.1
0,6,2.2017944431967207,0.32465217391304346,4600,0,0,767,2.2632880888807887,0.2021,0.985721419741407,0.08754371844206246,0.08732075973240881,0.08824881831500091,0.989483614610352,204745,0.989479127400663,0.010520872599336983,5,0.001,0.1
0,7,2.2288276508074847,0.26003159557661926,3798,0,0,633,2.2632880942128337,0.2021,0.965357688732516,0.08573517832294855,0.08552572805823395,0.08824881831500091,0.969143039989316,200537,0.9692347841215531,0.03076521587844694,5,0.001,0.1
0,8,2.2490127345348925,0.22690253671562083,2996,0,0,500,2.263288098783158,0.2021,0.9294025820756071,0.08254193967490081,0.08235499166987792,0.08824881831500091,0.933213534655859,193102,0.9332115483128909,0.06678845168710912,5,0.001,0.1
0,9,2.265525676202083,0.18723792160437558,2194,0,0,366,2.2632880926893924,0.2021,0.8758216913694401,0.07778332297456964,0.07762683229086961,0.08824881831500091,0.8796359404258973,182016,0.8796358047960101,0.12036419520398989,5,0.001,0.1
0,10,2.2803363063118676,0.15517241379310345,1392,0,0,232,2.263288100306599,0.2021,0.8322896637622696,0.07391716414740934,0.07378283614834215,0.08824881831500091,0.8360773272242689,173002,0.8360734962932893,0.1639265037067107,5,0.001,0.1
0,11,2.2925225960580926,0.16983050847457626,590,0,0,99,2.2632882374163255,0.2021,0.7353746200128443,0.0653099622211028,0.06521726286554073,0.08824881831500091,0.7390157070660266,152918,0.7390127680961909,0.2609872319038091,5,0.001,0.1
1,0,1.6298951289280743,0.5153854332801702,9405,0,0,1566,2.204089395535259,0.2628,0.968496478877157,0.08554986865243185,0.08534177094974478,0.08703733576491399,0.9805191094000233,202890,0.9805240622070152,0.019475937792984843,5,0.001,0.1
1,1,1.704413583278656,0.49868742014171213,8609,0,0,1435,2.204089400105583,0.2628,0.9746467992241646,0.08604084132571227,0.08582914730161487,0.08703733576491399,0.9861187333726696,204049,0.9861155411217754,0.013884458878224648,5,0.001,0.1
1,2,1.7739412697612262,0.48535929294223135,7807,0,0,1301,2.2040893970587003,0.2628,0.9800674798149359,0.08660766840892695,0.08639177134025748,0.08703733576491399,0.9925829022685995,205387,0.9925817457786026,0.007418254221397413,5,0.001,0.1
1,3,1.8385256647519326,0.4753461812990721,7005,0,0,1167,2.204089397820421,0.2628,0.9846762221494821,0.0870197406015537,0.08680075343358495,0.08703733576491399,0.9972818293408552,206359,0.9972791679956698,0.0027208320043301537,5,0.001,0.1
1,4,1.9059081001380056,0.46906335644043207,6203,0,0,1034,2.2040893985821417,0.2628,0.9893043634040403,0.08725259266254952,0.08703184642584569,0.08703733576491399,0.9999369312029143,206908,0.9999323416553098,6.765834469024679e-05,5,0.001,0.1
1,5,1.982352254235533,0.45350860951675614,5401,0,0,900,2.2040893962969794,0.2628,0.9931391982804118,0.08725812390085892,0.08703733576491399,0.08703733576491399,0.9999999999885106,206921,0.9999951672610935,4.83273890650171e-06,5,0.001,0.1
1,6,2.0483574239744082,0.43856521739130433,4600,0,0,767,2.204089399343862,0.2628,0.9961673314010961,0.08689621546216447,0.08667815766454108,0.08703733576491399,0.9958732870415643,206068,0.9958728409738935,0.004127159026106497,5,0.001,0.1
1,7,2.1094391440143103,0.3932596103212217,3798,0,0,633,2.2040893970587003,0.2628,0.9936281879598651,0.08569050200688472,0.08548137836436301,0.08703733576491399,0.9821231039776342,203222,0.982118866046143,0.017881133953857042,5,0.001,0.1
1,8,2.152941093039005,0.3623497997329773,2996,0,0,500,2.204089395535259,0.2628,0.9815861981750175,0.08331466637916426,0.08312242848449508,0.08703733576491399,0.955020368592761,197614,0.9550168662587835,0.04498313374121654,5,0.001,0.1
1,9,2.1886267710423124,0.327894257064722,2194,0,0,366,2.2040894039141867,0.2628,0.9592315609125694,0.07963008255809075,0.0794621982383923,0.08703733576491399,0.912966803718637,188912,0.9129623722948744,0.08703762770512558,5,0.001,0.1
1,10,2.2185923738913105,0.25560344827586207,1392,0,0,232,2.204089425242366,0.2628,0.9308711703685025,0.07630330904424856,0.07615556885618517,0.08703733576491399,0.8749758731242048,181051,0.8752718415634877,0.1247281584365123,5,0.001,0.1
1,11,2.24172127874274,0.2359322033898305,590,0,0,99,2.2040896019615683,0.2628,0.8536373603266367,0.0684363889974139,0.06832974727055202,0.08703733576491399,0.7850624869116417,162446,0.7850591043968258,0.2149408956031742,5,0.001,0.1
2,0,1.4541114920256089,0.5695055821371611,9405,0,0,1566,2.1295514350501112,0.3683,0.9767667751337268,0.08466917107063178,0.08446742219005855,0.08611050369290661,0.9809189189080968,202973,0.9809155140584375,0.019084485941562535,5,0.001,0.1
