round,client_id,client_i_training_loss,client_i_training_accuracy,client_i_training_dataset_size,client_i_evaluation_loss,client_i_evaluation_accuracy,client_i_evaluation_dataset_size,client_i_central_evaluation_loss,client_i_central_evaluation_accuracy,client_i_cosine_similarity,client_i_importance_coefficient,client_i_tanh_val,tanh_normalization_value,client_i_q,client_i_mask_order,client_i_v_nonzero_fraction,client_i_v_sparsity,local_epochs,learning_rate,gamma,client_i_corrupted_labels,client_i_corruption_fraction
1,1,0.24594324783243557,0.9236148216982228,8609,0,0,1435,2.024846699291144,0.5914,0.7884533271014481,0.08436831132853502,0.08416870142329418,0.08452320835677452,0.9958058036204711,198374,0.9958034235229155,0.0041965764770844904,5,0.1,0.5,,
1,2,0.23585353365709974,0.926809273728705,7807,0,0,1301,2.024846610169822,0.5914,0.8003650209902061,0.08472535838434615,0.08452320835677452,0.08452320835677452,0.9999999999881689,199209,0.9999949801716781,5.019828321906061e-06,5,0.1,0.5,,
1,3,0.2626006266280805,0.9190292648108493,7005,0,0,1167,2.0248467023380265,0.5914,0.8055555072760991,0.08471277083124154,0.08451071071802771,0.08452320835677452,0.9998521395485378,199180,0.9998494051503438,0.00015059484965618264,5,0.1,0.5,,
1,4,0.27937811662529394,0.9129131065613413,6203,0,0,1034,2.0248463603254323,0.5914,0.8014932966205544,0.08383850880203514,0.08364262880425256,0.08452320835677452,0.989581801606553,197134,0.989578836403795,0.01042116359620504,5,0.1,0.5,,
1,5,0.2943925782431953,0.9075726717274579,5401,0,0,900,2.0248459314766785,0.5914,0.8063747129034818,0.0841431557612379,0.08394513670840213,0.08452320835677452,0.9931607938150491,197847,0.9931579739972893,0.006842026002710666,5,0.1,0.5,,
1,6,0.3100219572868405,0.9011304347826087,4600,0,0,767,2.0248461070532997,0.5914,0.8192378289675514,0.08460650721484847,0.08440520509569574,0.08452320835677452,0.9986038951387258,198931,0.9985994678981979,0.0014005321018021322,5,0.1,0.5,,
1,7,0.34164504842410065,0.8925750394944708,3798,0,0,633,2.024846338235532,0.5914,0.8132059844764362,0.08412122245020351,0.08392335791662087,0.08452320835677452,0.9929031274036052,197796,0.9929019627528739,0.007098037247126099,5,0.1,0.5,,
1,8,0.3813425040665142,0.8844459279038718,2996,0,0,500,2.0248473909335396,0.5915,0.8254540210936517,0.0842764001455355,0.08407744066740934,0.08452320835677452,0.9947260912236281,198159,0.9947241604337131,0.005275839566286855,5,0.1,0.5,,
1,9,0.4183868446643802,0.8719234275296263,2194,0,0,366,2.0248416925009827,0.5915,0.8194923221758404,0.0830729492969563,0.08288237668886468,0.08452320835677452,0.9805872055641282,195342,0.9805833040510015,0.01941669594899853,5,0.1,0.5,,
1,10,0.48533929552544247,0.8494252873563218,1392,0,0,232,2.0248448467864013,0.5917,0.7996955129708658,0.08082497486768846,0.08064943241858318,0.08452320835677452,0.9541690854564558,190080,0.9541689674213142,0.045831032578685815,5,0.1,0.5,,
1,11,0.739825546427777,0.7769491525423728,590,0,0,99,2.024852641855185,0.591,0.769514343366329,0.07677249041229506,0.0766220124261975,0.08452320835677452,0.9065203973548613,180587,0.9065809949299733,0.09341900507002665,5,0.1,0.5,,
2,0,0.22215548516156114,0.9328442317916003,9405,0,0,1566,1.8022499293945848,0.8275,0.7888534137042155,0.08370651248454695,0.0835115544984287,0.08447326911977912,0.9886151603654006,196942,0.9886150293659957,0.011384970634004343,5,0.1,0.5,,
2,1,0.22982050680411947,0.9297014752003717,8609,0,0,1435,1.8022500032814928,0.8275,0.7908523329674284,0.08366412472459181,0.08346946220935413,0.08447326911977912,0.9881168691365577,196842,0.9881130465338085,0.011886953466191508,5,0.1,0.5,,
2,2,0.21507509342494008,0.9351351351351351,7807,0,0,1301,1.8022492411799325,0.8275,0.8049210025816037,0.08439291362414932,0.08419312937654717,0.08447326911977912,0.9966836876665515,198549,0.996681893479243,0.003318106520757036,5,0.1,0.5,,
2,3,0.2399474720240966,0.9266238401142042,7005,0,0,1167,1.80224938019396,0.8275,0.8048342085794522,0.08438152153732714,0.08418181803149055,0.08447326911977912,0.9965497832353113,198522,0.9965463581145525,0.0034536418854475004,5,0.1,0.5,,
2,4,0.25015857201165603,0.9239077865548928,6203,0,0,1034,1.802251050266595,0.8275,0.8050253425185815,0.08380765442558048,0.08361199020871198,0.08447326911977912,0.9898041247718766,197178,0.9897997088499574,0.010200291150042617,5,0.1,0.5,,
2,5,0.26751102400646054,0.9176819107572671,5401,0,0,900,1.8022498852147844,0.8275,0.8035237786497589,0.08395747389574475,0.08376076043150434,0.08447326911977912,0.9915652762502176,197529,0.9915616685909342,0.008438331409065802,5,0.1,0.5,,
2,6,0.2805576710146852,0.9146521739130434,4600,0,0,767,1.8022499933791236,0.8275,0.8152521238773321,0.0846750600194111,0.08447326911977912,0.08447326911977912,0.9999999999881619,199209,0.9999949801716781,5.019828321906061e-06,5,0.1,0.5,,
2,7,0.30564194976688686,0.9048446550816219,3798,0,0,633,1.8022504515541247,0.8275,0.8149957228780718,0.08434384918355266,0.08414441252720048,0.08447326911977912,0.99610697446658,198434,0.9961046132222278,0.003895386777772236,5,0.1,0.5,,
2,8,0.3401175107014306,0.8983311081441923,2996,0,0,500,1.8022517594285667,0.8275,0.8167990882256613,0.08450992068227735,0.08430930588712168,0.08447326911977912,0.9980589926805957,198823,0.9980573264394358,0.001942673560564212,5,0.1,0.5,,
2,9,0.3622099888821443,0.8897903372835004,2194,0,0,366,1.8022427098057903,0.8275,0.8113886515361366,0.0835216855043293,0.08332801370389416,0.08447326911977912,0.9864423926195222,196509,0.9864414437026253,0.01355855629737468,5,0.1,0.5,,
2,10,0.4114326318895275,0.8788793103448276,1392,0,0,232,1.8022472409013741,0.8275,0.7987917483624325,0.08158867807027596,0.08140812136594999,0.08447326911977912,0.9637145834802887,191981,0.9637116610611917,0.03628833893880834,5,0.1,0.5,,
2,11,0.595516648418025,0.8338983050847457,590,0,0,99,1.8022318705202292,0.8271,0.7573878432381321,0.07745060584821319,0.07729611156341587,0.08447326911977912,0.9150363466210664,182284,0.9150343858240049,0.08496561417599513,5,0.1,0.5,,
3,0,0.2073244532942455,0.9371185539606592,9405,0,0,1566,1.5529413169946154,0.9011,0.7778108694939849,0.08324977466144017,0.0830579847780736,0.08477830200842514,0.9797080480432331,195167,0.979704834094674,0.020295165905325985,5,0.1,0.5,,
3,1,0.2465153481111742,0.9281681960738761,8609,0,0,1435,1.5529387058160555,0.901,0.7116459151594847,0.08089558889754396,0.0807195867517746,0.08477830200842514,0.9521255420142842,189672,0.9521208774659906,0.04787912253400939,5,0.1,0.5,,
3,2,0.20114686803827367,0.9382605354169335,7807,0,0,1301,1.552942881568933,0.9011,0.797469594054498,0.08439927921047331,0.08419944983713305,0.08477830200842514,0.9931721660074327,197849,0.993168013653933,0.006831986346066965,5,0.1,0.5,,
3,3,0.2235386053478711,0.9313633119200571,7005,0,0,1167,1.5529430853292203,0.9011,0.7974340281091454,0.08439042018889101,0.08419065361544266,0.08477830200842514,0.9930684104298627,197829,0.9930676170874956,0.00693238291250442,5,0.1,0.5,,
3,4,0.22718677962314068,0.9321940996292116,6203,0,0,1034,1.5529463470172578,0.9011,0.8039866229301054,0.08423747512014043,0.08403879067717179,0.08477830200842514,0.9912771155504962,197472,0.9912755383765876,0.00872446162341245,5,0.1,0.5,,
3,5,0.24578601770521796,0.926050731346047,5401,0,0,900,1.5529439559759803,0.9011,0.7978227735555373,0.08412086388356439,0.08392300187540248,0.08477830200842514,0.9899113321009004,197200,0.9899452838712915,0.010054716128708452,5,0.1,0.5,,
3,6,0.25581281475735723,0.922608695652174,4600,0,0,767,1.5529447915835883,0.9011,0.8064002644537648,0.08490166193373178,0.08469824975291146,0.08477830200842514,0.9990557459324346,199021,0.9990512524471663,0.0009487475528336953,5,0.1,0.5,,
3,7,0.2751199261527978,0.9174828857293312,3798,0,0,633,1.5529454478059714,0.9011,0.8071456620846996,0.08470664867978851,0.08450463228820425,0.08477830200842514,0.9967719367487394,198566,0.9967722503890367,0.003227749610963282,5,0.1,0.5,,
3,8,0.2998227971308726,0.9088117489986649,2996,0,0,500,1.5529469605832815,0.9011,0.8118316559568123,0.08498229316794657,0.08477830200842514,0.08477830200842514,0.9999999999882044,199209,0.9999949801716781,5.019828321906061e-06,5,0.1,0.5,,
3,9,0.3235796936666188,0.9059252506836828,2194,0,0,366,1.5529337797682887,0.9011,0.8043860082033931,0.08406051571686071,0.08386307844166055,0.08477830200842514,0.9892045069779429,197059,0.9892023492796547,0.010797650720345331,5,0.1,0.5,,
3,10,0.35326695122163404,0.9008620689655172,1392,0,0,232,1.552930655951698,0.9011,0.7857360507369762,0.08211386272215568,0.08192980311882257,0.08477830200842514,0.9664006140358191,192516,0.9663972692133929,0.03360273078660714,5,0.1,0.5,,
