round,client_id,client_i_training_loss,client_i_training_accuracy,client_i_training_dataset_size,client_i_evaluation_loss,client_i_evaluation_accuracy,client_i_evaluation_dataset_size,client_i_central_evaluation_loss,client_i_central_evaluation_accuracy,client_i_cosine_similarity,client_i_importance_coefficient,client_i_tanh_val,tanh_normalization_value,client_i_q,client_i_mask_order,client_i_v_nonzero_fraction,client_i_v_sparsity,local_epochs,learning_rate,gamma
0,0,0.26047593895726057,0.9195746943115364,9405,0,0,1566,2.211954784850343,0.3233,0.7988751159466085,0.08642602294837215,0.08621147877023883,0.08621147877023883,0.9999999999884005,199209,0.9999949801716781,5.019828321906061e-06,5,0.1,0.5
0,1,0.276990992276136,0.9147171564641654,8609,0,0,1435,2.21195429201705,0.3233,0.7678524492074378,0.08306984667751373,0.0828792953820379,0.08621147877023883,0.9613487271452235,191510,0.961397520204809,0.03860247979519105,5,0.1,0.5
0,2,0.28544196923202303,0.9104393493019085,7807,0,0,1301,2.211954784850343,0.3233,0.7968149817674032,0.0862031480580487,0.08599025613250931,0.08621147877023883,0.9974339537857072,198698,0.9974298478992019,0.00257015210079814,5,0.1,0.5
0,3,0.2891513239709261,0.9083797287651677,7005,0,0,1167,2.211954439029145,0.3232,0.7892701813404207,0.08538691648214009,0.08518000334740161,0.08621147877023883,0.9880355210403683,196826,0.9880327292806586,0.01196727071934145,5,0.1,0.5
0,4,0.3106469120835098,0.9019184265677898,6203,0,0,1034,2.2119543163921125,0.3233,0.7830130450082156,0.08470999039263802,0.08450795013683547,0.08621147877023883,0.9802401181526691,195273,0.9802369358967923,0.019763064103207717,5,0.1,0.5
0,5,0.323274466331453,0.898796519163118,5401,0,0,900,2.211954896823286,0.3233,0.793945627136559,0.08589272793828003,0.08568212314459972,0.08621147877023883,0.993859801105561,197986,0.9938557301340294,0.0061442698659706085,5,0.1,0.5
0,6,0.36256615568806105,0.885695652173913,4600,0,0,767,2.21195423793488,0.3233,0.7695571022604628,0.08325426396744919,0.08306244311236433,0.08621147877023883,0.9634731278971512,191933,0.9636715024346167,0.036328497565383255,5,0.1,0.5
0,7,0.379065826857666,0.8805687203791469,3798,0,0,633,2.2119542546927358,0.3233,0.7818940234370123,0.08458892943822596,0.08438775252145696,0.08621147877023883,0.9788458999222005,194995,0.9788414236233121,0.021158576376687943,5,0.1,0.5
0,8,0.41421198578392887,0.8705607476635514,2996,0,0,500,2.2119548214129368,0.3233,0.7757485774551834,0.08392408652992711,0.08372760721423524,0.08621147877023883,0.9711886213714706,193470,0.9711861854324582,0.02881381456754184,5,0.1,0.5
0,9,0.502837041106777,0.8412944393801276,2194,0,0,366,2.2119543384820126,0.3232,0.7585822444275,0.08206695283959806,0.08188320793946043,0.08621147877023883,0.9497947269497207,189208,0.9497916771246423,0.0502083228753577,5,0.1,0.5
0,10,0.6442149968987162,0.7926724137931035,1392,0,0,232,2.211959729179407,0.3232,0.7396882239981188,0.08002290989643818,0.07985253296592736,0.08621147877023883,0.9262401492707849,184516,0.9262386426384218,0.07376135736157818,5,0.1,0.5
0,11,0.9493754454349217,0.7,590,0,0,99,2.2119765182653555,0.323,0.6882141453263827,0.07445420483136878,0.07431693201824423,0.08621147877023883,0.8620305912562218,171725,0.8620300185733648,0.1379699814266352,5,0.1,0.5
